transaction_id,transaction_date,customer_id,product_name,quantity,price,payment_method,transaction_status,standardized_product_name,total_amount,value_tier,transaction_day_of_week,Manager,Branch,City,Country,lat,lon,transaction_month,order_period_num,cohort_month,cohort_index
T88737,2021-05-31,C1663,Smartphone,6.0,527.445927875622,creditcard,pending,Smartphone,3164.675567253732,Medium,Monday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2021-05,24257,2021-05,0
T88740,2022-11-06,C4229,Lapt,1.0,839.3634591361717,creditcard,completed,Laptop,839.3634591361717,Medium,Sunday,Anna,Branch A,Prague,Czechia,50.0755,14.4378,2022-11,24275,2020-03,32
T88742,2023-10-29,C571,Coffee Machine,380.0,567.9609518331973,paypal,not specified,Coffee Machine,215825.161696615,High,Sunday,John,Branch B,Berlin,Germany,52.52,13.405,2023-10,24286,2021-01,33
T88743,2022-01-22,C3041,Tablet,1.0,519.1465190119866,paypal,completed,Tablet,519.1465190119866,Low,Saturday,Michael,Branch C,Paris,France,48.8566,2.3522,2022-01,24265,2021-03,10
T88748,2020-05-12,C3553,Smartphone,6.0,527.445927875622,paypal,completed,Smartphone,3164.675567253732,Medium,Tuesday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2020-05,24245,2020-05,0
T88751,2024-11-14,C1688,Coffee Machine,360.0,520.8493387401068,paypal,pending,Coffee Machine,187505.76194643843,High,Thursday,John,Branch B,Berlin,Germany,52.52,13.405,2024-11,24299,2020-07,52
T88753,2022-10-16,C919,Coffee Machine,1.0,836.6308006617022,creditcard,completed,Coffee Machine,836.6308006617022,Medium,Sunday,John,Branch B,Berlin,Germany,52.52,13.405,2022-10,24274,2020-08,26
T88757,2023-03-25,C3648,Smartphone,5.0,842.8265352468942,creditcard,failed,Smartphone,4214.132676234471,Medium,Saturday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2023-03,24279,2022-11,4
T88760,2021-09-05,C1023,Headphones,5.0,528.3910851569777,creditcard,complete,Smartphone,2641.9554257848886,Medium,Sunday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2021-09,24261,2021-07,2
T88763,2021-01-18,C3213,L,10.0,516.3439865931305,paypal,failed,Laptop,5163.439865931305,Medium,Monday,Anna,Branch A,Prague,Czechia,50.0755,14.4378,2021-01,24253,2021-01,0
T88764,2023-08-13,C2600,Tablet,1.0,519.1465190119866,paypal,not specified,Tablet,519.1465190119866,Low,Sunday,Michael,Branch C,Paris,France,48.8566,2.3522,2023-08,24284,2020-02,42
T88765,2024-01-21,C2309,Tablet,693.0,519.1465190119866,paypal,completed,Tablet,359768.5376753067,High,Sunday,Michael,Branch C,Paris,France,48.8566,2.3522,2024-01,24289,2020-03,46
T88769,2020-06-29,C2834,Coffee Machine,1.0,520.8493387401068,paypal,not specified,Coffee Machine,520.8493387401068,Low,Monday,John,Branch B,Berlin,Germany,52.52,13.405,2020-06,24246,2020-05,1
T88774,2022-08-17,C1642,Tablet,118.0,581.0497247152616,paypal,pending,Tablet,68563.86751640087,High,Wednesday,Michael,Branch C,Paris,France,48.8566,2.3522,2022-08,24272,2022-08,0
T88776,2024-11-02,C1955,Laptop,1.0,524.3963263783307,paypal,complete,Laptop,524.3963263783307,Low,Saturday,Anna,Branch A,Prague,Czechia,50.0755,14.4378,2024-11,24299,2020-03,56
T88780,2023-09-11,C3455,Smartphone,1.0,527.445927875622,paypal,pending,Smartphone,527.445927875622,Low,Monday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2023-09,24285,2021-05,28
T88784,2024-06-05,C1630,Headphones,7.0,528.3910851569777,creditcard,failed,Smartphone,3698.7375960988443,Medium,Wednesday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2024-06,24294,2021-06,36
T88786,2022-08-10,C3076,Headphones,6.0,528.3910851569777,paypal,complete,Smartphone,3170.3465109418667,Medium,Wednesday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2022-08,24272,2020-08,24
T88793,2020-12-26,C511,Smart,135.0,225.5432827716621,creditcard,completed,Smartphone,30448.34317417438,High,Saturday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2020-12,24252,2020-01,11
T88794,2023-03-13,C4472,Headphones,918.0,202.06952497180055,paypal,not specified,Smartphone,185499.8239241129,High,Monday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2023-03,24279,2021-07,20
T88796,2024-09-17,C4191,Tablet,1.0,297.6494227739777,creditcard,completed,Tablet,297.6494227739777,Low,Tuesday,Michael,Branch C,Paris,France,48.8566,2.3522,2024-09,24297,2020-08,49
T88797,2021-11-04,C4750,Tablet,8.0,519.1465190119866,creditcard,completed,Tablet,4153.172152095893,Medium,Thursday,Michael,Branch C,Paris,France,48.8566,2.3522,2021-11,24263,2020-05,18
T88798,2022-02-04,C1988,Tablet,1.0,519.1465190119866,paypal,completed,Tablet,519.1465190119866,Low,Friday,Michael,Branch C,Paris,France,48.8566,2.3522,2022-02,24266,2020-02,24
T88802,2021-01-23,C4558,Laptop,4.0,524.3963263783307,creditcard,complete,Laptop,2097.585305513323,Medium,Saturday,Anna,Branch A,Prague,Czechia,50.0755,14.4378,2021-01,24253,2021-01,0
T88803,2021-08-31,C4316,Coffee Machine,783.0,741.4901982974335,paypal,completed,Coffee Machine,580586.8252668905,High,Tuesday,John,Branch B,Berlin,Germany,52.52,13.405,2021-08,24260,2020-09,11
T88805,2020-06-08,C3280,Smartphone,437.0,527.445927875622,creditcard,pending,Smartphone,230493.87048164682,High,Monday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2020-06,24246,2020-06,0
T88809,2022-03-04,C2224,Tablet,1.0,552.0404908176264,creditcard,completed,Tablet,552.0404908176264,Low,Friday,Michael,Branch C,Paris,France,48.8566,2.3522,2022-03,24267,2021-01,14
T88812,2020-09-08,C4753,Smartphone,9.0,527.445927875622,paypal,pending,Smartphone,4747.013350880598,Medium,Tuesday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2020-09,24249,2020-09,0
T88814,2020-10-08,C2663,Laptop,1.0,524.3963263783307,creditcard,completed,Laptop,524.3963263783307,Low,Thursday,Anna,Branch A,Prague,Czechia,50.0755,14.4378,2020-10,24250,2020-03,7
T88820,2022-06-24,C1759,Coffee Machine,1.0,520.8493387401068,paypal,failed,Coffee Machine,520.8493387401068,Low,Friday,John,Branch B,Berlin,Germany,52.52,13.405,2022-06,24270,2021-02,16
T88821,2022-02-01,C3275,Smartph,1.0,466.8749586271331,creditcard,pending,Smartphone,466.8749586271331,Low,Tuesday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2022-02,24266,2020-06,20
T88822,2022-06-08,C3907,Headphones,1.0,528.3910851569777,creditcard,completed,Smartphone,528.3910851569777,Low,Wednesday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2022-06,24270,2020-12,18
T88823,2020-05-13,C2973,Coffee Machine,10.0,520.8493387401068,creditcard,complete,Coffee Machine,5208.493387401068,Medium,Wednesday,John,Branch B,Berlin,Germany,52.52,13.405,2020-05,24245,2020-05,0
T88825,2021-10-20,C3010,Headphones,540.0,528.3910851569777,paypal,pending,Smartphone,285331.185984768,High,Wednesday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2021-10,24262,2020-05,17
T88827,2024-12-02,C4024,Smartphone,410.0,575.2755544033477,paypal,not specified,Smartphone,235862.97730537254,High,Monday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2024-12,24300,2022-09,27
T88829,2020-01-02,C3263,Tablet,1.0,519.1465190119866,creditcard,completed,Tablet,519.1465190119866,Low,Thursday,Michael,Branch C,Paris,France,48.8566,2.3522,2020-01,24241,2020-01,0
T88833,2021-12-27,C4346,Tablet,4.0,519.1465190119866,paypal,failed,Tablet,2076.5860760479463,Medium,Monday,Michael,Branch C,Paris,France,48.8566,2.3522,2021-12,24264,2020-02,22
T88835,2024-12-03,C3556,T,1.0,314.8261911880625,creditcard,completed,Tablet,314.8261911880625,Low,Tuesday,Michael,Branch C,Paris,France,48.8566,2.3522,2024-12,24300,2022-04,32
T88837,2020-12-13,C3006,Coffee Machine,1.0,520.8493387401068,paypal,complete,Coffee Machine,520.8493387401068,Low,Sunday,John,Branch B,Berlin,Germany,52.52,13.405,2020-12,24252,2020-06,6
T88846,2022-06-21,C1809,Laptop,6.0,892.8549099576345,creditcard,not specified,Laptop,5357.129459745807,Medium,Tuesday,Anna,Branch A,Prague,Czechia,50.0755,14.4378,2022-06,24270,2022-04,2
T88847,2021-05-11,C1049,Tablet,1.0,834.5419662085226,creditcard,pending,Tablet,834.5419662085226,Medium,Tuesday,Michael,Branch C,Paris,France,48.8566,2.3522,2021-05,24257,2021-05,0
T88854,2023-08-08,C2817,Smartphone,875.0,503.2422162724569,creditcard,completed,Smartphone,440336.9392383998,High,Tuesday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2023-08,24284,2020-10,34
T88876,2023-08-05,C1491,Headphones,1.0,77.62174818033102,creditcard,complete,Smartphone,77.62174818033102,Low,Saturday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2023-08,24284,2020-03,41
T88877,2022-07-31,C3223,Tablet,638.0,519.1465190119866,creditcard,not specified,Tablet,331215.4791296474,High,Sunday,Michael,Branch C,Paris,France,48.8566,2.3522,2022-07,24271,2020-07,24
T88879,2024-05-06,C035,Coffee Machine,7.0,520.8493387401068,paypal,failed,Coffee Machine,3645.9453711807473,Medium,Monday,John,Branch B,Berlin,Germany,52.52,13.405,2024-05,24293,2020-01,52
T88883,2020-07-02,C1267,Headphones,872.0,413.31,creditcard,failed,Smartphone,360406.32,High,Thursday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2020-07,24247,2020-07,0
T88886,2023-11-05,C1727,Smartphone,369.0,374.567411604937,paypal,pending,Smartphone,138215.37488222175,High,Sunday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2023-11,24287,2020-11,36
T88890,2020-11-05,C1055,Coffee Machine,7.0,520.8493387401068,paypal,completed,Coffee Machine,3645.9453711807473,Medium,Thursday,John,Branch B,Berlin,Germany,52.52,13.405,2020-11,24251,2020-11,0
T88893,2023-08-15,C3619,Smartphone,7.0,110.71962096159814,paypal,completed,Smartphone,775.037346731187,Medium,Tuesday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2023-08,24284,2020-02,42
T88894,2022-07-15,C4824,Headphones,2.0,589.2101035244475,paypal,complete,Smartphone,1178.420207048895,Medium,Friday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2022-07,24271,2020-03,28
T88897,2020-07-26,C1460,Tablet,6.0,519.1465190119866,paypal,not specified,Tablet,3114.8791140719195,Medium,Sunday,Michael,Branch C,Paris,France,48.8566,2.3522,2020-07,24247,2020-07,0
T88903,2024-02-02,C669,Laptop,317.0,524.3963263783307,creditcard,completed,Laptop,166233.63546193085,High,Friday,Anna,Branch A,Prague,Czechia,50.0755,14.4378,2024-02,24290,2021-08,30
T88911,2024-05-15,C3856,Laptop,312.0,524.3963263783307,creditcard,complete,Laptop,163611.6538300392,High,Wednesday,Anna,Branch A,Prague,Czechia,50.0755,14.4378,2024-05,24293,2021-05,36
T88912,2022-05-29,C3345,Laptop,446.0,524.3963263783307,cash,not specified,Laptop,233880.7615647355,High,Sunday,Anna,Branch A,Prague,Czechia,50.0755,14.4378,2022-05,24269,2021-11,6
T88913,2022-07-20,C3048,Laptop,2.0,524.3963263783307,paypal,complete,Laptop,1048.7926527566615,Medium,Wednesday,Anna,Branch A,Prague,Czechia,50.0755,14.4378,2022-07,24271,2020-02,29
T88914,2024-06-08,C4612,Tablet,516.0,519.1465190119866,creditcard,completed,Tablet,267879.6038101851,High,Saturday,Michael,Branch C,Paris,France,48.8566,2.3522,2024-06,24294,2020-07,47
T88915,2021-09-05,C4172,Laptop,1.0,524.3963263783307,creditcard,not specified,Laptop,524.3963263783307,Low,Sunday,Anna,Branch A,Prague,Czechia,50.0755,14.4378,2021-09,24261,2020-12,9
T88917,2020-04-27,C2409,Coffee Machine,9.0,420.6684314854231,paypal,completed,Coffee Machine,3786.0158833688083,Medium,Monday,John,Branch B,Berlin,Germany,52.52,13.405,2020-04,24244,2020-04,0
T88924,2022-12-10,C458,Smartphone,8.0,527.445927875622,creditcard,failed,Smartphone,4219.567423004976,Medium,Saturday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2022-12,24276,2020-10,26
T88927,2020-02-17,C2482,Smartphone,923.0,527.445927875622,paypal,completed,Smartphone,486832.59142919915,High,Monday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2020-02,24242,2020-02,0
T88929,2024-07-08,C4262,Headphones,6.0,528.3910851569777,paypal,complete,Smartphone,3170.3465109418667,Medium,Monday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2024-07,24295,2020-01,54
T88935,2020-10-05,C4802,Laptop,1.0,524.3963263783307,creditcard,completed,Laptop,524.3963263783307,Low,Monday,Anna,Branch A,Prague,Czechia,50.0755,14.4378,2020-10,24250,2020-03,7
T88939,2025-01-22,C2381,Head,1.0,947.7862846746648,creditcard,failed,Headphones,947.7862846746648,Medium,Wednesday,John,Branch B,Vienna,Austria,48.2082,16.3738,2025-01,24301,2020-09,52
T88942,2025-01-04,C2795,Laptop,4.0,524.3963263783307,paypal,completed,Laptop,2097.585305513323,Medium,Saturday,Anna,Branch A,Prague,Czechia,50.0755,14.4378,2025-01,24301,2022-01,36
T88944,2022-07-18,C216,Sm,113.0,518.8274185731048,cash,not specified,Smartphone,58627.49829876084,High,Monday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2022-07,24271,2020-10,21
T88946,2021-08-13,C4815,Coffee Machine,8.0,475.6235806245277,creditcard,failed,Coffee Machine,3804.9886449962214,Medium,Friday,John,Branch B,Berlin,Germany,52.52,13.405,2021-08,24260,2020-05,15
T88948,2023-03-23,C3162,Coffee Machine,1.0,758.2770394453989,paypal,completed,Coffee Machine,758.2770394453989,Medium,Thursday,John,Branch B,Berlin,Germany,52.52,13.405,2023-03,24279,2021-01,26
T88950,2020-03-23,C2543,Tablet,1.0,519.1465190119866,paypal,completed,Tablet,519.1465190119866,Low,Monday,Michael,Branch C,Paris,France,48.8566,2.3522,2020-03,24243,2020-03,0
T88953,2023-12-23,C3119,Smartphone,1.0,527.445927875622,creditcard,completed,Smartphone,527.445927875622,Low,Saturday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2023-12,24288,2020-05,43
T88954,2024-02-05,C1809,Laptop,8.0,524.3963263783307,creditcard,pending,Laptop,4195.170611026646,Medium,Monday,Anna,Branch A,Prague,Czechia,50.0755,14.4378,2024-02,24290,2022-04,22
T88955,2021-07-04,C1023,Headphones,671.0,528.3910851569777,paypal,not specified,Smartphone,354550.41814033204,High,Sunday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2021-07,24259,2021-07,0
T88960,2025-01-30,C1339,Tablet,362.0,934.456813099828,cash,complete,Tablet,338273.36634213774,High,Thursday,Michael,Branch C,Paris,France,48.8566,2.3522,2025-01,24301,2020-10,51
T88963,2023-06-06,C4657,Laptop,1.0,524.3963263783307,creditcard,complete,Laptop,524.3963263783307,Low,Tuesday,Anna,Branch A,Prague,Czechia,50.0755,14.4378,2023-06,24282,2020-03,39
T88974,2022-02-17,C4274,Smartphone,882.0,652.6198163539686,paypal,pending,Smartphone,575610.6780242004,High,Thursday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2022-02,24266,2020-03,23
T88977,2022-03-28,C3069,Coffee Machine,612.0,520.8493387401068,paypal,complete,Coffee Machine,318759.79530894535,High,Monday,John,Branch B,Berlin,Germany,52.52,13.405,2022-03,24267,2020-09,18
T88981,2023-12-26,C4408,Smartphone,1.0,527.445927875622,creditcard,completed,Smartphone,527.445927875622,Low,Tuesday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2023-12,24288,2021-08,28
T88995,2020-03-17,C2392,T,2.0,422.67793192566137,creditcard,failed,Tablet,845.3558638513227,Medium,Tuesday,Michael,Branch C,Paris,France,48.8566,2.3522,2020-03,24243,2020-03,0
T88997,2023-05-05,C2727,Laptop,1.0,524.3963263783307,creditcard,completed,Laptop,524.3963263783307,Low,Friday,Anna,Branch A,Prague,Czechia,50.0755,14.4378,2023-05,24281,2021-01,28
T88999,2024-06-07,C2826,Headph,1.0,394.5073705399552,creditcard,failed,Headphones,394.5073705399552,Low,Friday,John,Branch B,Vienna,Austria,48.2082,16.3738,2024-06,24294,2020-04,50
T89004,2023-06-18,C3014,Tablet,349.0,519.1465190119866,paypal,complete,Tablet,181182.13513518331,High,Sunday,Michael,Branch C,Paris,France,48.8566,2.3522,2023-06,24282,2020-08,34
T89008,2020-03-26,C502,Headphones,6.0,528.3910851569777,paypal,not specified,Smartphone,3170.3465109418667,Medium,Thursday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2020-03,24243,2020-02,1
T89016,2024-03-10,C4669,Smartphone,1.0,645.9847907768926,paypal,failed,Smartphone,645.9847907768926,Medium,Sunday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2024-03,24291,2021-05,34
T89017,2024-10-21,C2207,Coffee Machine,6.0,520.8493387401068,creditcard,pending,Coffee Machine,3125.0960324406406,Medium,Monday,John,Branch B,Berlin,Germany,52.52,13.405,2024-10,24298,2020-10,48
T89019,2020-05-27,C1121,Laptop,9.0,524.3963263783307,creditcard,completed,Laptop,4719.566937404977,Medium,Wednesday,Anna,Branch A,Prague,Czechia,50.0755,14.4378,2020-05,24245,2020-05,0
T89020,2023-12-30,C4558,Laptop,1.0,524.3963263783307,creditcard,not specified,Laptop,524.3963263783307,Low,Saturday,Anna,Branch A,Prague,Czechia,50.0755,14.4378,2023-12,24288,2021-01,35
T89029,2021-11-03,C4077,Smartphone,2.0,635.929071494416,paypal,completed,Smartphone,1271.858142988832,Medium,Wednesday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2021-11,24263,2020-07,16
T89030,2022-03-14,C082,Tablet,7.0,871.6591569636126,paypal,completed,Tablet,6101.614098745288,Medium,Monday,Michael,Branch C,Paris,France,48.8566,2.3522,2022-03,24267,2020-10,17
T89040,2022-04-29,C3385,Laptop,1.0,504.5981656934744,paypal,completed,Laptop,504.5981656934744,Low,Friday,Anna,Branch A,Prague,Czechia,50.0755,14.4378,2022-04,24268,2022-04,0
T89043,2020-05-15,C670,Lap,1.0,507.2043563026335,paypal,failed,Laptop,507.2043563026335,Low,Friday,Anna,Branch A,Prague,Czechia,50.0755,14.4378,2020-05,24245,2020-05,0
T89051,2023-12-22,C168,Coffee Machine,1.0,990.8669880359498,paypal,complete,Coffee Machine,990.8669880359498,Medium,Friday,John,Branch B,Berlin,Germany,52.52,13.405,2023-12,24288,2020-01,47
T89052,2023-05-07,C3304,Tablet,6.0,519.1465190119866,paypal,pending,Tablet,3114.8791140719195,Medium,Sunday,Michael,Branch C,Paris,France,48.8566,2.3522,2023-05,24281,2021-01,28
T89058,2023-01-17,C167,Headphones,8.0,926.4603002596848,creditcard,failed,Smartphone,7411.682402077478,High,Tuesday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2023-01,24277,2021-02,23
T89059,2023-06-06,C2877,Headphones,1.0,408.71152618744105,creditcard,not specified,Smartphone,408.71152618744105,Low,Tuesday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2023-06,24282,2021-09,21
T89060,2022-06-20,C1569,Coffee Machine,10.0,520.8493387401068,creditcard,not specified,Coffee Machine,5208.493387401068,Medium,Monday,John,Branch B,Berlin,Germany,52.52,13.405,2022-06,24270,2020-08,22
T89062,2024-07-30,C3287,Coffee Machine,1.0,520.8493387401068,paypal,complete,Coffee Machine,520.8493387401068,Low,Tuesday,John,Branch B,Berlin,Germany,52.52,13.405,2024-07,24295,2020-09,46
T89063,2024-12-02,C2912,Laptop,1.0,800.9184692876208,creditcard,completed,Laptop,800.9184692876208,Medium,Monday,Anna,Branch A,Prague,Czechia,50.0755,14.4378,2024-12,24300,2021-09,39
T89064,2022-12-24,C450,Laptop,539.0,524.3963263783307,paypal,completed,Laptop,282649.61991792027,High,Saturday,Anna,Branch A,Prague,Czechia,50.0755,14.4378,2022-12,24276,2020-05,31
T89067,2024-03-20,C3681,Smartph,1.0,466.8749586271331,creditcard,completed,Smartphone,466.8749586271331,Low,Wednesday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2024-03,24291,2020-07,44
T89068,2022-06-11,C993,Sm,952.0,516.2589207924109,paypal,failed,Smartphone,491478.49259437516,High,Saturday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2022-06,24270,2021-07,11
T89070,2020-06-30,C369,Tablet,2.0,562.1692392438501,paypal,completed,Tablet,1124.3384784877003,Medium,Tuesday,Michael,Branch C,Paris,France,48.8566,2.3522,2020-06,24246,2020-06,0
T89072,2023-12-21,C2351,Tablet,3.0,519.1465190119866,paypal,not specified,Tablet,1557.4395570359598,Medium,Thursday,Michael,Branch C,Paris,France,48.8566,2.3522,2023-12,24288,2020-06,42
T89084,2021-12-22,C3592,Headphones,1.0,173.65,creditcard,completed,Smartphone,173.65,Low,Wednesday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2021-12,24264,2020-06,18
T89085,2021-03-15,C784,Smartphone,1.0,527.445927875622,paypal,not specified,Smartphone,527.445927875622,Low,Monday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2021-03,24255,2020-07,8
T89087,2023-07-09,C420,Laptop,891.0,524.3963263783307,paypal,not specified,Laptop,467237.1268030927,High,Sunday,Anna,Branch A,Prague,Czechia,50.0755,14.4378,2023-07,24283,2020-10,33
T89088,2023-02-10,C1939,Laptop,1.0,131.95282285832496,creditcard,complete,Laptop,131.95282285832496,Low,Friday,Anna,Branch A,Prague,Czechia,50.0755,14.4378,2023-02,24278,2020-05,33
T89089,2023-07-23,C3180,Tablet,509.0,519.1465190119866,creditcard,not specified,Tablet,264245.57817710115,High,Sunday,Michael,Branch C,Paris,France,48.8566,2.3522,2023-07,24283,2020-08,35
T89093,2024-01-08,C3671,Smartphone,264.0,527.445927875622,paypal,completed,Smartphone,139245.72495916422,High,Monday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2024-01,24289,2020-03,46
T89098,2023-09-05,C3575,Smartphone,4.0,527.445927875622,cash,failed,Smartphone,2109.783711502488,Medium,Tuesday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2023-09,24285,2023-01,8
T89108,2020-11-22,C3107,Tablet,1.0,487.3151425146272,paypal,not specified,Tablet,487.3151425146272,Low,Sunday,Michael,Branch C,Paris,France,48.8566,2.3522,2020-11,24251,2020-06,5
T89112,2023-04-19,C2222,Tablet,1.0,519.1465190119866,cash,complete,Tablet,519.1465190119866,Low,Wednesday,Michael,Branch C,Paris,France,48.8566,2.3522,2023-04,24280,2020-05,35
T89115,2021-07-25,C040,Tablet,113.0,349.36743638307945,paypal,complete,Tablet,39478.520311287975,High,Sunday,Michael,Branch C,Paris,France,48.8566,2.3522,2021-07,24259,2021-06,1
T89118,2024-11-04,C2297,Headphones,1.0,171.113673383064,paypal,failed,Smartphone,171.113673383064,Low,Monday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2024-11,24299,2022-04,31
T89121,2023-07-29,C2475,Coffee Machine,856.0,520.8493387401068,creditcard,complete,Coffee Machine,445847.03396153136,High,Saturday,John,Branch B,Berlin,Germany,52.52,13.405,2023-07,24283,2020-01,42
T89125,2020-12-24,C133,Laptop,1.0,524.3963263783307,creditcard,complete,Laptop,524.3963263783307,Low,Thursday,Anna,Branch A,Prague,Czechia,50.0755,14.4378,2020-12,24252,2020-05,7
T89133,2024-09-25,C1301,Coffee Machine,668.0,520.8493387401068,creditcard,completed,Coffee Machine,347927.3582783913,High,Wednesday,John,Branch B,Berlin,Germany,52.52,13.405,2024-09,24297,2021-03,42
T89135,2020-11-29,C848,Smartphone,1.0,527.445927875622,paypal,complete,Smartphone,527.445927875622,Low,Sunday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2020-11,24251,2020-06,5
T89136,2023-05-22,C1624,Laptop,1.0,524.3963263783307,paypal,complete,Laptop,524.3963263783307,Low,Monday,Anna,Branch A,Prague,Czechia,50.0755,14.4378,2023-05,24281,2020-07,34
T89142,2021-12-30,C3623,Coffee Machine,1.0,520.8493387401068,cash,pending,Coffee Machine,520.8493387401068,Low,Thursday,John,Branch B,Berlin,Germany,52.52,13.405,2021-12,24264,2021-02,10
T89145,2020-12-05,C4204,Smartphone,1.0,527.445927875622,paypal,failed,Smartphone,527.445927875622,Low,Saturday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2020-12,24252,2020-04,8
T89146,2023-06-25,C2339,Laptop,924.0,524.3963263783307,paypal,completed,Laptop,484542.2055735776,High,Sunday,Anna,Branch A,Prague,Czechia,50.0755,14.4378,2023-06,24282,2020-03,39
T89151,2024-08-13,C4958,Coffee Machine,6.0,520.8493387401068,paypal,completed,Coffee Machine,3125.0960324406406,Medium,Tuesday,John,Branch B,Berlin,Germany,52.52,13.405,2024-08,24296,2021-03,41
T89154,2023-05-16,C230,Headphones,1.0,528.3910851569777,paypal,not specified,Smartphone,528.3910851569777,Low,Tuesday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2023-05,24281,2020-01,40
T89158,2024-06-29,C2462,Tablet,1.0,519.1465190119866,creditcard,not specified,Tablet,519.1465190119866,Low,Saturday,Michael,Branch C,Paris,France,48.8566,2.3522,2024-06,24294,2021-03,39
T89160,2020-04-29,C4157,Laptop,2.0,524.3963263783307,creditcard,not specified,Laptop,1048.7926527566615,Medium,Wednesday,Anna,Branch A,Prague,Czechia,50.0755,14.4378,2020-04,24244,2020-04,0
T89162,2020-10-17,C964,Headphones,699.0,528.3910851569777,paypal,complete,Smartphone,369345.3685247274,High,Saturday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2020-10,24250,2020-01,9
T89163,2025-01-13,C454,Laptop,9.0,92.61641430088788,paypal,completed,Laptop,833.5477287079909,Medium,Monday,Anna,Branch A,Prague,Czechia,50.0755,14.4378,2025-01,24301,2021-06,43
T89171,2021-08-01,C4502,Smartphone,751.0,823.7173845626728,creditcard,not specified,Smartphone,618611.7558065673,High,Sunday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2021-08,24260,2021-07,1
T89173,2024-02-03,C3056,Tablet,1.0,519.1465190119866,paypal,completed,Tablet,519.1465190119866,Low,Saturday,Michael,Branch C,Paris,France,48.8566,2.3522,2024-02,24290,2021-07,31
T89175,2020-01-23,C2181,Tablet,1.0,519.1465190119866,creditcard,completed,Tablet,519.1465190119866,Low,Thursday,Michael,Branch C,Paris,France,48.8566,2.3522,2020-01,24241,2020-01,0
T89176,2024-03-11,C3582,Tablet,2.0,519.1465190119866,cash,completed,Tablet,1038.2930380239732,Medium,Monday,Michael,Branch C,Paris,France,48.8566,2.3522,2024-03,24291,2020-03,48
T89179,2021-10-24,C1822,Headphones,1.0,528.3910851569777,creditcard,completed,Smartphone,528.3910851569777,Low,Sunday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2021-10,24262,2020-04,18
T89183,2022-06-24,C1587,Tablet,3.0,67.41,creditcard,pending,Tablet,202.23,Low,Friday,Michael,Branch C,Paris,France,48.8566,2.3522,2022-06,24270,2020-06,24
T89187,2020-01-10,C961,Coffee Machine,319.0,75.42667303727785,creditcard,completed,Coffee Machine,24061.108698891636,High,Friday,John,Branch B,Berlin,Germany,52.52,13.405,2020-01,24241,2020-01,0
T89190,2021-10-17,C3069,Headphones,977.0,379.2051856288669,creditcard,complete,Smartphone,370483.466359403,High,Sunday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2021-10,24262,2020-09,13
