transaction_id,transaction_date,customer_id,product_name,quantity,price,payment_method,transaction_status,total_amount,value_tier,transaction_day_of_week,Manager,Branch,City,Country,lat,lon,transaction_month,order_period_num,cohort_month,cohort_index
T85528,2022-10-06,C2946,Tablet,807.0,539.967631372784,Paypal,Completed,435753.8785178367,High,Thursday,Michael,Branch C,Paris,France,48.8566,2.3522,2022-10,24274,2020-04,30
T85532,2023-09-07,C2011,Laptop,10.0,276.9966028619506,Paypal,Pending,2769.966028619506,Medium,Thursday,Anna,Branch A,Prague,Czechia,50.0755,14.4378,2023-09,24285,2020-08,37
T85534,2024-07-02,C1092,Tablet,1.0,383.7824156669991,Cash,Completed,383.7824156669991,Low,Tuesday,Michael,Branch C,Paris,France,48.8566,2.3522,2024-07,24295,2020-05,50
T85535,2022-02-01,C2602,Coffee Machine,1.0,662.2324469056339,Paypal,Completed,662.2324469056339,Medium,Tuesday,John,Branch B,Berlin,Germany,52.52,13.405,2022-02,24266,2020-09,17
T85536,2024-12-30,C3657,Coffee Machine,1.0,99.15627051264768,Cash,Pending,99.15627051264768,Low,Monday,John,Branch B,Berlin,Germany,52.52,13.405,2024-12,24300,2020-03,57
T85537,2021-06-03,C248,Smartphone,1.0,84.29543458879334,Cash,Pending,84.29543458879334,Low,Thursday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2021-06,24258,2020-12,6
T85539,2021-11-11,C1212,Tablet,10.0,196.77160865006093,Paypal,Completed,1967.7160865006092,Medium,Thursday,Michael,Branch C,Paris,France,48.8566,2.3522,2021-11,24263,2020-02,21
T85551,2021-10-22,C3479,Headphones,5.0,528.3910851569777,Paypal,Failed,2641.9554257848886,Medium,Friday,John,Branch B,Vienna,Austria,48.2082,16.3738,2021-10,24262,2020-01,21
T85553,2021-01-29,C1169,Tablet,1.0,728.8961391447039,Creditcard,Pending,728.8961391447039,Medium,Friday,Michael,Branch C,Paris,France,48.8566,2.3522,2021-01,24253,2020-09,4
T85559,2024-10-23,C4116,Smartphone,739.0,597.2635681994253,Creditcard,Completed,441377.7768993753,High,Wednesday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2024-10,24298,2020-01,57
T85560,2024-08-20,C3631,Laptop,1.0,524.3963263783307,Creditcard,Completed,524.3963263783307,Low,Tuesday,Anna,Branch A,Prague,Czechia,50.0755,14.4378,2024-08,24296,2023-04,16
T85562,2023-04-02,C4884,Laptop,1.0,524.3963263783307,Paypal,Not specified,524.3963263783307,Low,Sunday,Anna,Branch A,Prague,Czechia,50.0755,14.4378,2023-04,24280,2020-02,38
T85564,2021-05-22,C1427,Laptop,8.0,268.78164251211547,Cash,Completed,2150.2531400969237,Medium,Saturday,Anna,Branch A,Prague,Czechia,50.0755,14.4378,2021-05,24257,2020-02,15
T85567,2022-02-26,C3246,Smartphone,1.0,527.445927875622,Creditcard,Completed,527.445927875622,Low,Saturday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2022-02,24266,2021-02,12
T85572,2024-09-15,C4403,Coffee Machine,2.0,520.8493387401068,Creditcard,Completed,1041.6986774802135,Medium,Sunday,John,Branch B,Berlin,Germany,52.52,13.405,2024-09,24297,2020-06,51
T85574,2024-04-16,C2538,Laptop,7.0,524.3963263783307,Cash,Completed,3670.774284648315,Medium,Tuesday,Anna,Branch A,Prague,Czechia,50.0755,14.4378,2024-04,24292,2020-07,45
T85576,2024-04-24,C3435,Tablet,1.0,388.3499438503736,Paypal,Failed,388.3499438503736,Low,Wednesday,Michael,Branch C,Paris,France,48.8566,2.3522,2024-04,24292,2020-07,45
T85579,2022-12-31,C4523,Smartphone,4.0,527.445927875622,Paypal,Completed,2109.783711502488,Medium,Saturday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2022-12,24276,2021-07,17
T85581,2021-09-30,C760,Tablet,5.0,374.46541381777183,Creditcard,Pending,1872.3270690888592,Medium,Thursday,Michael,Branch C,Paris,France,48.8566,2.3522,2021-09,24261,2021-08,1
T85585,2024-05-30,C091,Laptop,1.0,524.3963263783307,Creditcard,Completed,524.3963263783307,Low,Thursday,Anna,Branch A,Prague,Czechia,50.0755,14.4378,2024-05,24293,2021-11,30
T85586,2022-10-24,C2537,Headphones,736.0,528.3910851569777,Creditcard,Failed,388895.83867553563,High,Monday,John,Branch B,Vienna,Austria,48.2082,16.3738,2022-10,24274,2022-10,0
T85602,2023-07-02,C3179,Laptop,1.0,507.2043563026335,Paypal,Not specified,507.2043563026335,Low,Sunday,Anna,Branch A,Prague,Czechia,50.0755,14.4378,2023-07,24283,2020-03,40
T85606,2023-01-19,C378,Laptop,985.0,524.3963263783307,Paypal,Completed,516530.38148265576,High,Thursday,Anna,Branch A,Prague,Czechia,50.0755,14.4378,2023-01,24277,2020-03,34
T85608,2022-04-21,C4190,Laptop,662.0,524.3963263783307,Paypal,Completed,347150.368062455,High,Thursday,Anna,Branch A,Prague,Czechia,50.0755,14.4378,2022-04,24268,2020-01,27
T85612,2024-05-01,C3803,Headphones,1.0,528.3910851569777,Creditcard,Failed,528.3910851569777,Low,Wednesday,John,Branch B,Vienna,Austria,48.2082,16.3738,2024-05,24293,2020-01,52
T85617,2022-09-23,C615,Laptop,3.0,524.3963263783307,Paypal,Pending,1573.1889791349922,Medium,Friday,Anna,Branch A,Prague,Czechia,50.0755,14.4378,2022-09,24273,2021-03,18
T85624,2021-11-22,C2414,Tablet,2.0,519.1465190119866,Paypal,Failed,1038.2930380239732,Medium,Monday,Michael,Branch C,Paris,France,48.8566,2.3522,2021-11,24263,2021-02,9
T85626,2022-07-12,C1070,Laptop,10.0,524.3963263783307,Paypal,Not specified,5243.963263783307,Medium,Tuesday,Anna,Branch A,Prague,Czechia,50.0755,14.4378,2022-07,24271,2020-12,19
T85633,2022-05-26,C2140,Headphones,1.0,528.3910851569777,Paypal,Not specified,528.3910851569777,Low,Thursday,John,Branch B,Vienna,Austria,48.2082,16.3738,2022-05,24269,2020-07,22
T85637,2022-02-01,C699,Laptop,4.0,524.3963263783307,Paypal,Completed,2097.585305513323,Medium,Tuesday,Anna,Branch A,Prague,Czechia,50.0755,14.4378,2022-02,24266,2020-07,19
T85641,2023-03-07,C3704,Coffee Machine,695.0,520.8493387401068,Paypal,Completed,361990.2904243742,High,Tuesday,John,Branch B,Berlin,Germany,52.52,13.405,2023-03,24279,2020-08,31
T85646,2023-03-25,C2824,Smartphone,3.0,527.445927875622,Creditcard,Not specified,1582.337783626866,Medium,Saturday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2023-03,24279,2020-05,34
T85647,2022-08-27,C2725,Coffee Machine,1.0,520.8493387401068,Creditcard,Completed,520.8493387401068,Low,Saturday,John,Branch B,Berlin,Germany,52.52,13.405,2022-08,24272,2022-07,1
T85654,2023-08-24,C4797,Laptop,1.0,524.3963263783307,Paypal,Not specified,524.3963263783307,Low,Thursday,Anna,Branch A,Prague,Czechia,50.0755,14.4378,2023-08,24284,2021-03,29
T85661,2023-06-08,C4623,Tablet,1.0,519.1465190119866,Creditcard,Completed,519.1465190119866,Low,Thursday,Michael,Branch C,Paris,France,48.8566,2.3522,2023-06,24282,2020-07,35
T85664,2020-03-10,C1235,Smartphone,210.0,527.445927875622,Creditcard,Pending,110763.64485388063,High,Tuesday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2020-03,24243,2020-03,0
T85667,2021-10-08,C2890,Coffee Machine,1.0,520.8493387401068,Creditcard,Completed,520.8493387401068,Low,Friday,John,Branch B,Berlin,Germany,52.52,13.405,2021-10,24262,2021-07,3
T85679,2021-09-15,C4929,Tablet,7.0,519.1465190119866,Paypal,Failed,3634.025633083906,Medium,Wednesday,Michael,Branch C,Paris,France,48.8566,2.3522,2021-09,24261,2020-02,19
T85681,2023-10-26,C076,Laptop,519.0,524.3963263783307,Cash,Not specified,272161.69339035364,High,Thursday,Anna,Branch A,Prague,Czechia,50.0755,14.4378,2023-10,24286,2020-03,43
T85685,2022-07-13,C3036,Laptop,121.0,524.3963263783307,Creditcard,Completed,63451.95549177802,High,Wednesday,Anna,Branch A,Prague,Czechia,50.0755,14.4378,2022-07,24271,2021-01,18
T85686,2021-05-19,C4409,Tablet,1.0,519.1465190119866,Paypal,Completed,519.1465190119866,Low,Wednesday,Michael,Branch C,Paris,France,48.8566,2.3522,2021-05,24257,2020-01,16
T85688,2022-05-03,C4283,Headphones,1.0,528.3910851569777,Cash,Completed,528.3910851569777,Low,Tuesday,John,Branch B,Vienna,Austria,48.2082,16.3738,2022-05,24269,2020-01,28
T85702,2024-10-06,C1154,Coffee Machine,1.0,520.8493387401068,Cash,Completed,520.8493387401068,Low,Sunday,John,Branch B,Berlin,Germany,52.52,13.405,2024-10,24298,2021-03,43
T85706,2023-07-16,C1950,Coffee Machine,119.0,520.8493387401068,Paypal,Failed,61981.0713100727,High,Sunday,John,Branch B,Berlin,Germany,52.52,13.405,2023-07,24283,2023-02,5
T85708,2020-02-24,C141,Smartphone,1.0,527.445927875622,Cash,Not specified,527.445927875622,Low,Monday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2020-02,24242,2020-02,0
T85710,2024-09-02,C2733,Laptop,358.0,524.3963263783307,Cash,Completed,187733.8848434424,High,Monday,Anna,Branch A,Prague,Czechia,50.0755,14.4378,2024-09,24297,2020-07,50
T85712,2021-04-01,C242,Laptop,1.0,524.3963263783307,Creditcard,Failed,524.3963263783307,Low,Thursday,Anna,Branch A,Prague,Czechia,50.0755,14.4378,2021-04,24256,2020-03,13
T85716,2024-06-02,C3949,Tablet,1.0,519.1465190119866,Creditcard,Failed,519.1465190119866,Low,Sunday,Michael,Branch C,Paris,France,48.8566,2.3522,2024-06,24294,2020-03,51
T85719,2024-02-25,C376,Laptop,618.0,524.3963263783307,Paypal,Completed,324076.9297018084,High,Sunday,Anna,Branch A,Prague,Czechia,50.0755,14.4378,2024-02,24290,2020-04,46
T85720,2020-10-22,C4283,Smartphone,7.0,751.92,Paypal,Completed,5263.44,Medium,Thursday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2020-10,24250,2020-01,9
T85726,2024-12-06,C582,Smartphone,1.0,527.445927875622,Creditcard,Not specified,527.445927875622,Low,Friday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2024-12,24300,2020-08,52
T85727,2022-09-08,C3375,Laptop,1.0,524.3963263783307,Creditcard,Completed,524.3963263783307,Low,Thursday,Anna,Branch A,Prague,Czechia,50.0755,14.4378,2022-09,24273,2020-09,24
T85729,2023-09-22,C2728,Headphones,5.0,528.3910851569777,Paypal,Pending,2641.9554257848886,Medium,Friday,John,Branch B,Vienna,Austria,48.2082,16.3738,2023-09,24285,2020-10,35
T85733,2023-11-19,C1459,Tablet,750.0,519.1465190119866,Paypal,Completed,389359.88925898995,High,Sunday,Michael,Branch C,Paris,France,48.8566,2.3522,2023-11,24287,2022-03,20
T85738,2025-01-14,C4508,Tablet,1.0,519.1465190119866,Paypal,Pending,519.1465190119866,Low,Tuesday,Michael,Branch C,Paris,France,48.8566,2.3522,2025-01,24301,2020-10,51
T85740,2020-05-07,C865,Laptop,1.0,524.3963263783307,Paypal,Not specified,524.3963263783307,Low,Thursday,Anna,Branch A,Prague,Czechia,50.0755,14.4378,2020-05,24245,2020-04,1
T85741,2020-05-15,C2619,Coffee Machine,4.0,520.8493387401068,Paypal,Failed,2083.397354960427,Medium,Friday,John,Branch B,Berlin,Germany,52.52,13.405,2020-05,24245,2020-05,0
T85743,2022-11-17,C4261,Coffee Machine,194.0,520.8493387401068,Creditcard,Completed,101044.77171558072,High,Thursday,John,Branch B,Berlin,Germany,52.52,13.405,2022-11,24275,2022-11,0
T85759,2020-01-22,C1804,Laptop,1.0,524.3963263783307,Creditcard,Failed,524.3963263783307,Low,Wednesday,Anna,Branch A,Prague,Czechia,50.0755,14.4378,2020-01,24241,2020-01,0
T85761,2021-10-24,C1850,Smartphone,1.0,302.18947932804247,Paypal,Completed,302.18947932804247,Low,Sunday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2021-10,24262,2021-07,3
T85770,2022-02-17,C1411,Tablet,429.0,560.5615464115549,Creditcard,Pending,240480.90341055705,High,Thursday,Michael,Branch C,Paris,France,48.8566,2.3522,2022-02,24266,2020-09,17
T85778,2022-07-10,C3772,Headphones,1.0,528.3910851569777,Creditcard,Completed,528.3910851569777,Low,Sunday,John,Branch B,Vienna,Austria,48.2082,16.3738,2022-07,24271,2022-07,0
T85784,2020-12-22,C2692,Smartphone,8.0,527.445927875622,Creditcard,Completed,4219.567423004976,Medium,Tuesday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2020-12,24252,2020-01,11
T85788,2022-12-03,C641,Headphones,1.0,528.3910851569777,Cash,Pending,528.3910851569777,Low,Saturday,John,Branch B,Vienna,Austria,48.2082,16.3738,2022-12,24276,2020-04,32
T85790,2020-11-25,C1756,Tablet,3.0,995.9542645937798,Creditcard,Not specified,2987.8627937813394,Medium,Wednesday,Michael,Branch C,Paris,France,48.8566,2.3522,2020-11,24251,2020-11,0
T85791,2024-05-11,C4090,Smartphone,554.0,735.1340372130643,Paypal,Failed,407264.25661603763,High,Saturday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2024-05,24293,2021-10,31
T85803,2022-04-18,C2442,Tablet,4.0,519.1465190119866,Creditcard,Pending,2076.5860760479463,Medium,Monday,Michael,Branch C,Paris,France,48.8566,2.3522,2022-04,24268,2021-07,9
T85808,2024-11-18,C3827,Headphones,185.0,587.2034210018176,Creditcard,Failed,108632.63288533625,High,Monday,John,Branch B,Vienna,Austria,48.2082,16.3738,2024-11,24299,2021-05,42
T85810,2022-04-03,C1284,Smartphone,1.0,527.445927875622,Creditcard,Failed,527.445927875622,Low,Sunday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2022-04,24268,2020-03,25
T85812,2020-02-14,C550,Headphones,1.0,535.7891150601621,Creditcard,Failed,535.7891150601621,Low,Friday,John,Branch B,Vienna,Austria,48.2082,16.3738,2020-02,24242,2020-02,0
T85813,2023-10-08,C1254,Headphones,8.0,528.3910851569777,Creditcard,Completed,4227.128681255822,Medium,Sunday,John,Branch B,Vienna,Austria,48.2082,16.3738,2023-10,24286,2020-05,41
T85820,2024-06-04,C4894,Coffee Machine,473.0,520.8493387401068,Cash,Pending,246361.7372240705,High,Tuesday,John,Branch B,Berlin,Germany,52.52,13.405,2024-06,24294,2020-10,44
T85821,2023-09-30,C1926,Tablet,2.0,519.1465190119866,Creditcard,Completed,1038.2930380239732,Medium,Saturday,Michael,Branch C,Paris,France,48.8566,2.3522,2023-09,24285,2021-03,30
T85822,2022-09-03,C2740,Headphones,6.0,528.3910851569777,Creditcard,Completed,3170.3465109418667,Medium,Saturday,John,Branch B,Vienna,Austria,48.2082,16.3738,2022-09,24273,2020-02,31
T85824,2024-11-12,C063,Smartphone,7.0,546.5158554522925,Creditcard,Failed,3825.6109881660477,Medium,Tuesday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2024-11,24299,2020-05,54
T85830,2021-10-04,C3992,Coffee Machine,865.0,520.8493387401068,Paypal,Pending,450534.67801019235,High,Monday,John,Branch B,Berlin,Germany,52.52,13.405,2021-10,24262,2020-05,17
T85838,2023-04-28,C1797,Smartphone,6.0,527.445927875622,Paypal,Not specified,3164.675567253732,Medium,Friday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2023-04,24280,2022-03,13
T85844,2024-10-16,C3231,Coffee Machine,743.0,520.8493387401068,Paypal,Pending,386991.05868389935,High,Wednesday,John,Branch B,Berlin,Germany,52.52,13.405,2024-10,24298,2020-12,46
T85850,2024-08-21,C4639,Tablet,1.0,539.967631372784,Creditcard,Completed,539.967631372784,Low,Wednesday,Michael,Branch C,Paris,France,48.8566,2.3522,2024-08,24296,2021-04,40
T85851,2021-04-20,C4905,Smartphone,1.0,527.445927875622,Creditcard,Completed,527.445927875622,Low,Tuesday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2021-04,24256,2020-09,7
T85861,2021-07-26,C278,Laptop,2.0,751.2559534659007,Cash,Completed,1502.5119069318014,Medium,Monday,Anna,Branch A,Prague,Czechia,50.0755,14.4378,2021-07,24259,2021-07,0
T85867,2024-03-20,C2333,Coffee Machine,1.0,520.8493387401068,Paypal,Completed,520.8493387401068,Low,Wednesday,John,Branch B,Berlin,Germany,52.52,13.405,2024-03,24291,2020-05,46
T85868,2023-07-09,C3619,Coffee Machine,4.0,282.5919859914502,Paypal,Completed,1130.3679439658008,Medium,Sunday,John,Branch B,Berlin,Germany,52.52,13.405,2023-07,24283,2020-02,41
T85876,2024-06-22,C1048,Tablet,620.0,253.00590445571976,Paypal,Pending,156863.66076254626,High,Saturday,Michael,Branch C,Paris,France,48.8566,2.3522,2024-06,24294,2020-06,48
T85877,2020-08-12,C1430,Tablet,999.0,628.3560150655519,Creditcard,Pending,627727.6590504864,High,Wednesday,Michael,Branch C,Paris,France,48.8566,2.3522,2020-08,24248,2020-06,2
T85878,2024-09-30,C3510,Smartphone,450.0,644.2023950541429,Paypal,Pending,289891.0777743643,High,Monday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2024-09,24297,2020-12,45
T85880,2022-07-22,C2595,Coffee Machine,1.0,612.9441058575853,Creditcard,Completed,612.9441058575853,Medium,Friday,John,Branch B,Berlin,Germany,52.52,13.405,2022-07,24271,2020-12,19
T85881,2023-03-06,C1016,Tablet,7.0,519.1465190119866,Paypal,Pending,3634.025633083906,Medium,Monday,Michael,Branch C,Paris,France,48.8566,2.3522,2023-03,24279,2020-05,34
T85886,2022-09-04,C1169,Tablet,1.0,519.1465190119866,Creditcard,Completed,519.1465190119866,Low,Sunday,Michael,Branch C,Paris,France,48.8566,2.3522,2022-09,24273,2020-09,24
T85889,2021-04-19,C3592,Tablet,105.0,805.238447333375,Creditcard,Completed,84550.03697000438,High,Monday,Michael,Branch C,Paris,France,48.8566,2.3522,2021-04,24256,2020-06,10
T85890,2022-09-11,C1172,Coffee Machine,355.0,594.9066514354877,Creditcard,Completed,211191.8612595981,High,Sunday,John,Branch B,Berlin,Germany,52.52,13.405,2022-09,24273,2020-12,21
T85893,2022-10-15,C4089,Coffee Machine,796.0,129.90500410142772,Creditcard,Not specified,103404.38326473646,High,Saturday,John,Branch B,Berlin,Germany,52.52,13.405,2022-10,24274,2021-05,17
T85902,2022-12-04,C184,Headphones,240.0,528.3910851569777,Paypal,Completed,126813.86043767465,High,Sunday,John,Branch B,Vienna,Austria,48.2082,16.3738,2022-12,24276,2021-03,21
T85904,2021-07-25,C2527,Laptop,8.0,524.3963263783307,Creditcard,Not specified,4195.170611026646,Medium,Sunday,Anna,Branch A,Prague,Czechia,50.0755,14.4378,2021-07,24259,2020-04,15
T85908,2023-03-01,C3725,Tablet,1.0,519.1465190119866,Paypal,Completed,519.1465190119866,Low,Wednesday,Michael,Branch C,Paris,France,48.8566,2.3522,2023-03,24279,2020-04,35
T85910,2022-10-04,C1948,Smartphone,6.0,527.445927875622,Paypal,Completed,3164.675567253732,Medium,Tuesday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2022-10,24274,2020-11,23
T85911,2021-09-14,C4492,Tablet,1.0,519.1465190119866,Paypal,Completed,519.1465190119866,Low,Tuesday,Michael,Branch C,Paris,France,48.8566,2.3522,2021-09,24261,2020-12,9
T85916,2020-03-03,C3939,Coffee Machine,3.0,520.8493387401068,Paypal,Not specified,1562.5480162203203,Medium,Tuesday,John,Branch B,Berlin,Germany,52.52,13.405,2020-03,24243,2020-03,0
T85917,2021-06-26,C1885,Coffee Machine,1.0,769.6121074263793,Creditcard,Pending,769.6121074263793,Medium,Saturday,John,Branch B,Berlin,Germany,52.52,13.405,2021-06,24258,2021-06,0
T85923,2023-05-13,C3148,Laptop,941.0,524.3963263783307,Cash,Pending,493456.9431220092,High,Saturday,Anna,Branch A,Prague,Czechia,50.0755,14.4378,2023-05,24281,2021-05,24
T85924,2021-04-04,C1631,Tablet,1.0,519.1465190119866,Cash,Completed,519.1465190119866,Low,Sunday,Michael,Branch C,Paris,France,48.8566,2.3522,2021-04,24256,2020-09,7
T85925,2024-07-13,C4687,Headphones,500.0,528.3910851569777,Paypal,Pending,264195.5425784889,High,Saturday,John,Branch B,Vienna,Austria,48.2082,16.3738,2024-07,24295,2024-06,1
T85929,2022-04-02,C1760,Tablet,2.0,519.1465190119866,Paypal,Not specified,1038.2930380239732,Medium,Saturday,Michael,Branch C,Paris,France,48.8566,2.3522,2022-04,24268,2020-04,24
T85936,2022-06-30,C1721,Smartphone,6.0,527.445927875622,Creditcard,Pending,3164.675567253732,Medium,Thursday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2022-06,24270,2020-01,29
T85945,2024-06-03,C3282,Tablet,1.0,813.8409823611667,Cash,Completed,813.8409823611667,Medium,Monday,Michael,Branch C,Paris,France,48.8566,2.3522,2024-06,24294,2020-06,48
T85946,2020-08-08,C826,Smartphone,9.0,527.445927875622,Paypal,Pending,4747.013350880598,Medium,Saturday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2020-08,24248,2020-08,0
T85950,2021-06-30,C2694,Tablet,1.0,519.1465190119866,Creditcard,Completed,519.1465190119866,Low,Wednesday,Michael,Branch C,Paris,France,48.8566,2.3522,2021-06,24258,2020-02,16
T85952,2023-01-11,C3219,Tablet,2.0,891.4582290850203,Creditcard,Not specified,1782.9164581700406,Medium,Wednesday,Michael,Branch C,Paris,France,48.8566,2.3522,2023-01,24277,2021-05,20
T85953,2023-06-08,C739,Tablet,9.0,857.8048573881232,Paypal,Completed,7720.243716493109,High,Thursday,Michael,Branch C,Paris,France,48.8566,2.3522,2023-06,24282,2021-02,28
T85956,2023-09-11,C4062,Tablet,1.0,621.5129091845807,Paypal,Failed,621.5129091845807,Medium,Monday,Michael,Branch C,Paris,France,48.8566,2.3522,2023-09,24285,2020-03,42
T85959,2022-01-13,C1175,Smartphone,1.0,425.56,Paypal,Completed,425.56,Low,Thursday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2022-01,24265,2020-01,24
T85961,2020-02-26,C152,Headphones,126.0,670.4798913854338,Creditcard,Not specified,84480.46631456466,High,Wednesday,John,Branch B,Vienna,Austria,48.2082,16.3738,2020-02,24242,2020-02,0
T85963,2024-09-24,C694,Laptop,1.0,524.3963263783307,Creditcard,Completed,524.3963263783307,Low,Tuesday,Anna,Branch A,Prague,Czechia,50.0755,14.4378,2024-09,24297,2020-02,55
T85964,2024-04-23,C3044,Headphones,119.0,528.3910851569777,Creditcard,Not specified,62878.53913368035,High,Tuesday,John,Branch B,Vienna,Austria,48.2082,16.3738,2024-04,24292,2020-03,49
T85965,2022-02-28,C2842,Coffee Machine,8.0,520.8493387401068,Creditcard,Completed,4166.794709920854,Medium,Monday,John,Branch B,Berlin,Germany,52.52,13.405,2022-02,24266,2021-07,7
T85973,2020-04-04,C3498,Headphones,414.0,93.21068346699562,Creditcard,Completed,38589.22295533618,High,Saturday,John,Branch B,Vienna,Austria,48.2082,16.3738,2020-04,24244,2020-02,2
T85975,2023-01-20,C1956,Headphones,318.0,528.3910851569777,Paypal,Failed,168028.36507991893,High,Friday,John,Branch B,Vienna,Austria,48.2082,16.3738,2023-01,24277,2020-05,32
T85979,2021-06-22,C1048,Smartphone,9.0,934.9362757674564,Paypal,Not specified,8414.426481907109,High,Tuesday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2021-06,24258,2020-06,12
T85982,2023-09-24,C2348,Coffee Machine,573.0,992.6757182912436,Paypal,Completed,568803.1865808825,High,Sunday,John,Branch B,Berlin,Germany,52.52,13.405,2023-09,24285,2020-12,33
T85985,2021-11-29,C4447,Tablet,9.0,519.1465190119866,Paypal,Completed,4672.31867110788,Medium,Monday,Michael,Branch C,Paris,France,48.8566,2.3522,2021-11,24263,2021-04,7
T85988,2021-03-31,C2844,Headphones,8.0,636.06,Paypal,Completed,5088.48,Medium,Wednesday,John,Branch B,Vienna,Austria,48.2082,16.3738,2021-03,24255,2020-03,12
T85989,2022-07-30,C4884,Laptop,10.0,538.144243872786,Paypal,Pending,5381.44243872786,Medium,Saturday,Anna,Branch A,Prague,Czechia,50.0755,14.4378,2022-07,24271,2020-02,29
T85993,2022-11-12,C968,Smartphone,168.0,518.8274185731048,Paypal,Completed,87163.0063202816,High,Saturday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2022-11,24275,2020-11,24
T85997,2020-10-16,C1542,Laptop,1.0,204.4341434051527,Creditcard,Completed,204.4341434051527,Low,Friday,Anna,Branch A,Prague,Czechia,50.0755,14.4378,2020-10,24250,2020-10,0
T85999,2021-01-19,C3960,Laptop,2.0,524.3963263783307,Paypal,Not specified,1048.7926527566615,Medium,Tuesday,Anna,Branch A,Prague,Czechia,50.0755,14.4378,2021-01,24253,2021-01,0
T86001,2020-08-05,C3857,Laptop,1.0,707.2546247333448,Paypal,Pending,707.2546247333448,Medium,Wednesday,Anna,Branch A,Prague,Czechia,50.0755,14.4378,2020-08,24248,2020-01,7
T86003,2020-03-20,C1717,Tablet,1.0,519.1465190119866,Creditcard,Failed,519.1465190119866,Low,Friday,Michael,Branch C,Paris,France,48.8566,2.3522,2020-03,24243,2020-03,0
T86009,2022-12-20,C3211,Headphones,1.0,172.06350215684768,Creditcard,Failed,172.06350215684768,Low,Tuesday,John,Branch B,Vienna,Austria,48.2082,16.3738,2022-12,24276,2020-02,34
T86021,2020-11-15,C3548,Smartphone,809.0,86.01668940235535,Creditcard,Completed,69587.50172650548,High,Sunday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2020-11,24251,2020-11,0
T86025,2021-12-10,C1274,Headphones,654.0,528.3910851569777,Paypal,Completed,345567.76969266345,High,Friday,John,Branch B,Vienna,Austria,48.2082,16.3738,2021-12,24264,2021-12,0
T86028,2022-02-09,C3197,Headphones,252.0,528.3910851569777,Creditcard,Pending,133154.5534595584,High,Wednesday,John,Branch B,Vienna,Austria,48.2082,16.3738,2022-02,24266,2020-10,16
T86032,2022-08-13,C095,Tablet,1.0,519.1465190119866,Creditcard,Completed,519.1465190119866,Low,Saturday,Michael,Branch C,Paris,France,48.8566,2.3522,2022-08,24272,2020-02,30
T86033,2024-09-22,C4718,Headphones,8.0,421.8553261694564,Paypal,Completed,3374.8426093556513,Medium,Sunday,John,Branch B,Vienna,Austria,48.2082,16.3738,2024-09,24297,2020-09,48
T86037,2024-04-04,C2177,Laptop,1.0,428.0214793116061,Paypal,Pending,428.0214793116061,Low,Thursday,Anna,Branch A,Prague,Czechia,50.0755,14.4378,2024-04,24292,2021-04,36
T86044,2020-03-31,C3393,Headphones,6.0,528.3910851569777,Creditcard,Completed,3170.3465109418667,Medium,Tuesday,John,Branch B,Vienna,Austria,48.2082,16.3738,2020-03,24243,2020-03,0
T86045,2023-10-26,C3827,Laptop,9.0,819.7052990466342,Cash,Completed,7377.347691419708,High,Thursday,Anna,Branch A,Prague,Czechia,50.0755,14.4378,2023-10,24286,2021-05,29
T86046,2020-03-06,C1681,Smartphone,1.0,527.445927875622,Creditcard,Completed,527.445927875622,Low,Friday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2020-03,24243,2020-03,0
T86055,2022-07-17,C1652,Headphones,139.0,528.3910851569777,Creditcard,Completed,73446.3608368199,High,Sunday,John,Branch B,Vienna,Austria,48.2082,16.3738,2022-07,24271,2021-05,14
T86059,2023-02-03,C3731,Coffee Machine,355.0,520.8493387401068,Paypal,Failed,184901.5152527379,High,Friday,John,Branch B,Berlin,Germany,52.52,13.405,2023-02,24278,2021-05,21
T86061,2023-11-17,C3095,Tablet,206.0,539.967631372784,Cash,Pending,111233.3320627935,High,Friday,Michael,Branch C,Paris,France,48.8566,2.3522,2023-11,24287,2020-02,45
