transaction_id,transaction_date,customer_id,product_name,quantity,price,payment_method,transaction_status,total_amount,branch,city,country,region,department,manager,lat,lon,value_tier
T43978,2023-08-01,C2140,Headphones,7.0,501.2564388179828,creditcard,complete,3508.79507172588,Branch E,Vienna,Austria,Europe,Retail Banking,Stefan,48.2082,16.3738,High
T64950,2023-08-01,C1206,Coffee Machine,592.0,,Cash,complete,,Branch B,Berlin,Germany,Europe,Retail Banking,John,52.52,13.405,Low
T69016,2023-08-02,C4892,Headphones,421.0,629.8772182034254,Cash,Pending,265178.3088636421,Branch E,Vienna,Austria,Europe,Retail Banking,Stefan,48.2082,16.3738,High
T88101,2023-08-02,C1953,Smartphone,116.0,,Cash,Failed,,Branch A,Warsaw,Poland,Europe,Retail Banking,Anna,52.2297,21.0122,Low
T56213,2023-08-02,C2906,Headphones,726.0,,credit card,Completed,,Branch E,Vienna,Austria,Europe,Retail Banking,Stefan,48.2082,16.3738,Low
T38767,2023-08-02,C479,Coffee Machine,801.0,564.3323500476695,Credit Card,completed,452030.2123881833,Branch B,Berlin,Germany,Europe,Retail Banking,John,52.52,13.405,High
T15968,2023-08-02,C2648,Coffee Machine,-8.0,349.987452382574,pay pal,,-2799.899619060592,Branch B,Berlin,Germany,Europe,Retail Banking,John,52.52,13.405,Low
T77660,2023-08-02,C2101,Laptop,106.0,,PayPal,,,Branch D,Prague,Czechia,Europe,Retail Banking,Elena,50.0755,14.4378,Low
T95210,2023-08-02,C2031,Laptop,-10.0,,credit card,Completed,,Branch D,Prague,Czechia,Europe,Retail Banking,Elena,50.0755,14.4378,Low
T54323,2023-08-02,C2440,Coffee Machine,798.0,811.1496367362819,credit card,Pending,647297.410115553,Branch B,Berlin,Germany,Europe,Retail Banking,John,52.52,13.405,High
T25562,2023-08-02,C4286,Tablet,-4.0,839.3630731331476,credit card,completed,-3357.4522925325905,Branch C,Paris,France,Europe,Retail Banking,Michael,48.8566,2.3522,Low
T20281,2023-08-02,C1591,Headphones,-2.0,,credit card,completed,,Branch E,Vienna,Austria,Europe,Retail Banking,Stefan,48.2082,16.3738,Low
T27146,2023-08-02,C4212,Tablet,,876.6233527096973,PayPal ,Completed,,Branch C,Paris,France,Europe,Retail Banking,Michael,48.8566,2.3522,Low
T8932,2023-08-02,C268,Headphones,-8.0,362.8301950997702,PayPal ,,-2902.6415607981617,Branch E,Vienna,Austria,Europe,Retail Banking,Stefan,48.2082,16.3738,Low
T36956,2023-08-02,C1458,Smartphone,1.0,,PayPal ,,,Branch A,Warsaw,Poland,Europe,Retail Banking,Anna,52.2297,21.0122,Low
T34801,2023-08-02,C3574,Smartphone,-8.0,86.48039342850689,Cash,Pending,-691.8431474280551,Branch A,Warsaw,Poland,Europe,Retail Banking,Anna,52.2297,21.0122,Low
T76192,2023-08-02,C3181,Coffee Machine,5.0,578.3564959074973,Credit Card,,2891.782479537487,Branch B,Berlin,Germany,Europe,Retail Banking,John,52.52,13.405,High
T32880,2023-08-03,C011,Headphones,2.0,595.6543389547761,pay pal,completed,1191.3086779095522,Branch E,Vienna,Austria,Europe,Retail Banking,Stefan,48.2082,16.3738,High
T40756,2023-08-03,C2427,Smartphone,428.0,,PayPal ,complete,,Branch A,Warsaw,Poland,Europe,Retail Banking,Anna,52.2297,21.0122,Low
T7377,2023-08-03,C4211,Laptop,9.0,719.5838738737582,credit card,Completed,6476.254864863824,Branch D,Prague,Czechia,Europe,Retail Banking,Elena,50.0755,14.4378,High
T16169,2023-08-03,C879,Headphones,6.0,181.5212898472829,Cash,,1089.1277390836974,Branch E,Vienna,Austria,Europe,Retail Banking,Stefan,48.2082,16.3738,High
T12233,2023-08-03,C030,Smartphone,5.0,710.3572840586796,PayPal ,,3551.786420293398,Branch A,Warsaw,Poland,Europe,Retail Banking,Anna,52.2297,21.0122,High
T95588,2023-08-03,C2203,Laptop,9.0,527.1332785409079,pay pal,completed,4744.199506868171,Branch D,Prague,Czechia,Europe,Retail Banking,Elena,50.0755,14.4378,High
T28633,2023-08-03,C1996,Laptop,6.0,,pay pal,complete,,Branch D,Prague,Czechia,Europe,Retail Banking,Elena,50.0755,14.4378,Low
T55612,2023-08-03,C2994,Smartphone,919.0,373.179586820196,Credit Card,Completed,342952.04028776014,Branch A,Warsaw,Poland,Europe,Retail Banking,Anna,52.2297,21.0122,High
,2023-08-03,C482,Coffee Machine,465.0,767.8399827873864,Cash,,357045.59199613467,Branch B,Berlin,Germany,Europe,Retail Banking,John,52.52,13.405,High
T25153,2023-08-03,C466,Laptop,497.0,554.3938623079173,PayPal,completed,275533.7495670349,Branch D,Prague,Czechia,Europe,Retail Banking,Elena,50.0755,14.4378,High
,2023-08-03,C2122,Tablet,234.0,,Cash,Failed,,Branch C,Paris,France,Europe,Retail Banking,Michael,48.8566,2.3522,Low
T36758,2023-08-03,C3007,Headphones,622.0,,PayPal,,,Branch E,Vienna,Austria,Europe,Retail Banking,Stefan,48.2082,16.3738,Low
T84689,2023-08-03,C1530,Coffee Machine,4.0,,creditcard,,,Branch B,Berlin,Germany,Europe,Retail Banking,John,52.52,13.405,Low
T77701,2023-08-03,C1624,Tablet,-2.0,54.42,PayPal ,,-108.84,Branch C,Paris,France,Europe,Retail Banking,Michael,48.8566,2.3522,Low
T75271,2023-08-03,C4165,Headphones,-8.0,,PayPal,Failed,,Branch E,Vienna,Austria,Europe,Retail Banking,Stefan,48.2082,16.3738,Low
T14502,2023-08-03,C1632,Smartphone,405.0,903.206089537068,pay pal,Failed,365798.46626251255,Branch A,Warsaw,Poland,Europe,Retail Banking,Anna,52.2297,21.0122,High
T94643,2023-08-03,C4595,Tablet,9.0,591.6459108192978,creditcard,completed,5324.81319737368,Branch C,Paris,France,Europe,Retail Banking,Michael,48.8566,2.3522,High
T89423,2023-08-04,C2593,Headphones,391.0,,credit card,Completed,,Branch E,Vienna,Austria,Europe,Retail Banking,Stefan,48.2082,16.3738,Low
T40195,2023-08-04,C3826,Smartphone,,823.4390795436279,pay pal,Pending,,Branch A,Warsaw,Poland,Europe,Retail Banking,Anna,52.2297,21.0122,Low
T45540,2023-08-04,C2983,Tablet,-9.0,,creditcard,Completed,,Branch C,Paris,France,Europe,Retail Banking,Michael,48.8566,2.3522,Low
T15157,2023-08-04,C4109,Coffee Machine,-6.0,560.1046241569422,PayPal,complete,-3360.6277449416534,Branch B,Berlin,Germany,Europe,Retail Banking,John,52.52,13.405,Low
T81739,2023-08-04,C060,Tablet,5.0,90.07348840207904,PayPal ,Pending,450.36744201039517,Branch C,Paris,France,Europe,Retail Banking,Michael,48.8566,2.3522,Medium
T22894,2023-08-04,C446,Laptop,-2.0,,pay pal,Failed,,Branch D,Prague,Czechia,Europe,Retail Banking,Elena,50.0755,14.4378,Low
T45313,2023-08-04,C3400,Smartphone,-2.0,,PayPal,,,Branch A,Warsaw,Poland,Europe,Retail Banking,Anna,52.2297,21.0122,Low
T72094,2023-08-04,C3115,Laptop,594.0,507.27833694363926,Credit Card,completed,301323.3321445217,Branch D,Prague,Czechia,Europe,Retail Banking,Elena,50.0755,14.4378,High
T80636,2023-08-04,C1163,Coffee Machine,-8.0,600.429903714145,pay pal,completed,-4803.43922971316,Branch B,Berlin,Germany,Europe,Retail Banking,John,52.52,13.405,Low
T39246,2023-08-04,C3701,Laptop,622.0,708.6453099287759,creditcard,completed,440777.3827756986,Branch D,Prague,Czechia,Europe,Retail Banking,Elena,50.0755,14.4378,High
T77812,2023-08-04,C1688,Laptop,8.0,,PayPal ,complete,,Branch D,Prague,Czechia,Europe,Retail Banking,Elena,50.0755,14.4378,Low
T62432,2023-08-04,C4604,Headphones,968.0,942.7334879138964,Credit Card,Failed,912566.0163006517,Branch E,Vienna,Austria,Europe,Retail Banking,Stefan,48.2082,16.3738,High
T21757,2023-08-04,C3881,Coffee Machine,1.0,913.0434823795472,creditcard,complete,913.0434823795472,Branch B,Berlin,Germany,Europe,Retail Banking,John,52.52,13.405,Medium
T47632,2023-08-04,C507,Tablet,,,PayPal ,Completed,,Branch C,Paris,France,Europe,Retail Banking,Michael,48.8566,2.3522,Low
T72871,2023-08-04,C2364,Smartphone,8.0,279.613574981704,Credit Card,Completed,2236.908599853632,Branch A,Warsaw,Poland,Europe,Retail Banking,Anna,52.2297,21.0122,High
T81146,2023-08-04,C1096,Headphones,-10.0,895.3625083822899,PayPal ,Pending,-8953.625083822899,Branch E,Vienna,Austria,Europe,Retail Banking,Stefan,48.2082,16.3738,Low
T60869,2023-08-04,C3076,Tablet,278.0,,credit card,,,Branch C,Paris,France,Europe,Retail Banking,Michael,48.8566,2.3522,Low
T88596,2023-08-04,C1886,Smartphone,721.0,853.4950657634644,credit card,Failed,615369.9424154578,Branch A,Warsaw,Poland,Europe,Retail Banking,Anna,52.2297,21.0122,High
T69165,2023-08-04,C4627,Tablet,2.0,743.927871407373,creditcard,complete,1487.855742814746,Branch C,Paris,France,Europe,Retail Banking,Michael,48.8566,2.3522,High
T14247,2023-08-04,C2727,Coffee Machine,613.0,417.59648070259,credit card,completed,255986.64267068767,Branch B,Berlin,Germany,Europe,Retail Banking,John,52.52,13.405,High
T19346,2023-08-04,C941,Headphones,-2.0,305.0365491996806,pay pal,Pending,-610.0730983993612,Branch E,Vienna,Austria,Europe,Retail Banking,Stefan,48.2082,16.3738,Low
T39938,2023-08-04,C643,Coffee Machine,8.0,362.43,pay pal,Failed,2899.44,Branch B,Berlin,Germany,Europe,Retail Banking,John,52.52,13.405,High
T24760,2023-08-04,C535,Headphones,2.0,107.3380522333042,PayPal,completed,214.6761044666084,Branch E,Vienna,Austria,Europe,Retail Banking,Stefan,48.2082,16.3738,Medium
T56219,2023-08-05,C3350,Headphones,781.0,683.36,PayPal,complete,533704.16,Branch E,Vienna,Austria,Europe,Retail Banking,Stefan,48.2082,16.3738,High
T79873,2023-08-05,C4982,Laptop,650.0,653.43,PayPal,complete,424729.49999999994,Branch D,Prague,Czechia,Europe,Retail Banking,Elena,50.0755,14.4378,High
T35714,2023-08-05,C948,Tablet,1.0,619.5210445999396,PayPal ,complete,619.5210445999396,Branch C,Paris,France,Europe,Retail Banking,Michael,48.8566,2.3522,Medium
T30399,2023-08-05,C260,Headphones,9.0,836.6706590460443,creditcard,Pending,7530.035931414399,Branch E,Vienna,Austria,Europe,Retail Banking,Stefan,48.2082,16.3738,High
T38639,2023-08-05,C759,Laptop,-2.0,,credit card,Failed,,Branch D,Prague,Czechia,Europe,Retail Banking,Elena,50.0755,14.4378,Low
T90915,2023-08-05,C4226,Headphones,-3.0,562.6742812102653,credit card,completed,-1688.0228436307962,Branch E,Vienna,Austria,Europe,Retail Banking,Stefan,48.2082,16.3738,Low
T37777,2023-08-05,C1325,Tablet,6.0,,PayPal ,,,Branch C,Paris,France,Europe,Retail Banking,Michael,48.8566,2.3522,Low
T88876,2023-08-05,C1491,Headphones,,77.62174818033102,creditcard,complete,,Branch E,Vienna,Austria,Europe,Retail Banking,Stefan,48.2082,16.3738,Low
T32807,2023-08-05,C658,Headphones,780.0,301.918076454282,Credit Card,,235496.09963433997,Branch E,Vienna,Austria,Europe,Retail Banking,Stefan,48.2082,16.3738,High
,2023-08-05,C1184,Smartphone,-7.0,958.09,Cash,Completed,-6706.63,Branch A,Warsaw,Poland,Europe,Retail Banking,Anna,52.2297,21.0122,Low
T61384,2023-08-05,C943,Laptop,5.0,66.70604624145255,credit card,,333.5302312072628,Branch D,Prague,Czechia,Europe,Retail Banking,Elena,50.0755,14.4378,Medium
T4731,2023-08-05,,Coffee Machine,-3.0,,Cash,Completed,,Branch B,Berlin,Germany,Europe,Retail Banking,John,52.52,13.405,Low
T70913,2023-08-05,C3570,Coffee Machine,602.0,,creditcard,Completed,,Branch B,Berlin,Germany,Europe,Retail Banking,John,52.52,13.405,Low
T67905,2023-08-05,C3094,Laptop,498.0,675.4702946366774,pay pal,complete,336384.20672906534,Branch D,Prague,Czechia,Europe,Retail Banking,Elena,50.0755,14.4378,High
T55365,2023-08-05,C2218,Smartphone,-8.0,754.6744379006898,Credit Card,Pending,-6037.395503205518,Branch A,Warsaw,Poland,Europe,Retail Banking,Anna,52.2297,21.0122,Low
T95193,2023-08-05,C4424,Headphones,6.0,420.6370760652204,Credit Card,completed,2523.8224563913227,Branch E,Vienna,Austria,Europe,Retail Banking,Stefan,48.2082,16.3738,High
T60652,2023-08-05,C1717,Coffee Machine,150.0,,Credit Card,Completed,,Branch B,Berlin,Germany,Europe,Retail Banking,John,52.52,13.405,Low
T90736,2023-08-06,C2208,Tablet,10.0,428.6185881087926,PayPal ,completed,4286.185881087926,Branch C,Paris,France,Europe,Retail Banking,Michael,48.8566,2.3522,High
T35504,2023-08-06,C2667,Coffee Machine,,222.50667094228905,pay pal,Completed,,Branch B,Berlin,Germany,Europe,Retail Banking,John,52.52,13.405,Low
T35519,2023-08-06,C3621,Headphones,10.0,,pay pal,complete,,Branch E,Vienna,Austria,Europe,Retail Banking,Stefan,48.2082,16.3738,Low
T68671,2023-08-06,C1706,Headphones,382.0,181.4456057839356,PayPal,Completed,69312.2214094634,Branch E,Vienna,Austria,Europe,Retail Banking,Stefan,48.2082,16.3738,High
T95477,2023-08-06,C4600,Coffee Machine,-7.0,326.9573102196412,pay pal,complete,-2288.7011715374883,Branch B,Berlin,Germany,Europe,Retail Banking,John,52.52,13.405,Low
T22348,2023-08-06,C1325,Laptop,462.0,,PayPal,complete,,Branch D,Prague,Czechia,Europe,Retail Banking,Elena,50.0755,14.4378,Low
T66962,2023-08-06,C3515,Laptop,-8.0,,Credit Card,completed,,Branch D,Prague,Czechia,Europe,Retail Banking,Elena,50.0755,14.4378,Low
T62964,2023-08-06,C1362,Headphones,-6.0,409.73718277710566,creditcard,complete,-2458.4230966626337,Branch E,Vienna,Austria,Europe,Retail Banking,Stefan,48.2082,16.3738,Low
T74164,2023-08-06,C312,Headphones,2.0,991.8296548492474,pay pal,Pending,1983.6593096984948,Branch E,Vienna,Austria,Europe,Retail Banking,Stefan,48.2082,16.3738,High
T14114,2023-08-06,C2655,Laptop,2.0,357.86217240593453,PayPal ,Failed,715.7243448118691,Branch D,Prague,Czechia,Europe,Retail Banking,Elena,50.0755,14.4378,Medium
,2023-08-06,C2214,Laptop,378.0,,Cash,complete,,Branch D,Prague,Czechia,Europe,Retail Banking,Elena,50.0755,14.4378,Low
T55921,2023-08-06,C2802,Coffee Machine,4.0,925.1333323008224,Credit Card,completed,3700.5333292032897,Branch B,Berlin,Germany,Europe,Retail Banking,John,52.52,13.405,High
T64497,2023-08-06,C1985,Tablet,9.0,649.741930077284,credit card,completed,5847.6773706955555,Branch C,Paris,France,Europe,Retail Banking,Michael,48.8566,2.3522,High
T24860,2023-08-06,C3096,Smartphone,-7.0,,PayPal,completed,,Branch A,Warsaw,Poland,Europe,Retail Banking,Anna,52.2297,21.0122,Low
T80948,2023-08-06,C848,Coffee Machine,-5.0,334.7855131208943,PayPal ,Pending,-1673.9275656044715,Branch B,Berlin,Germany,Europe,Retail Banking,John,52.52,13.405,Low
T65507,2023-08-06,C4976,Tablet,258.0,419.88632990841216,pay pal,Completed,108330.67311637034,Branch C,Paris,France,Europe,Retail Banking,Michael,48.8566,2.3522,High
T10910,2023-08-07,C4850,Coffee Machine,497.0,,PayPal ,Failed,,Branch B,Berlin,Germany,Europe,Retail Banking,John,52.52,13.405,Low
T69129,2023-08-07,C3898,Laptop,-8.0,,PayPal,,,Branch D,Prague,Czechia,Europe,Retail Banking,Elena,50.0755,14.4378,Low
T82731,2023-08-07,C893,Laptop,-3.0,217.8929533487988,PayPal,,-653.6788600463965,Branch D,Prague,Czechia,Europe,Retail Banking,Elena,50.0755,14.4378,Low
T76472,2023-08-07,,Headphones,-3.0,,Credit Card,complete,,Branch E,Vienna,Austria,Europe,Retail Banking,Stefan,48.2082,16.3738,Low
T91748,2023-08-07,C3311,Headphones,385.0,,Cash,completed,,Branch E,Vienna,Austria,Europe,Retail Banking,Stefan,48.2082,16.3738,Low
T28536,2023-08-07,C3546,Coffee Machine,-10.0,,Cash,Completed,,Branch B,Berlin,Germany,Europe,Retail Banking,John,52.52,13.405,Low
T45467,2023-08-07,C3945,Coffee Machine,1.0,415.4281849531459,Credit Card,Failed,415.4281849531459,Branch B,Berlin,Germany,Europe,Retail Banking,John,52.52,13.405,Medium
T9230,2023-08-07,C1423,Tablet,9.0,227.0,PayPal,Pending,2043.0,Branch C,Paris,France,Europe,Retail Banking,Michael,48.8566,2.3522,High
T69800,2023-08-07,C4798,Laptop,-7.0,246.9956846373541,PayPal ,Failed,-1728.9697924614786,Branch D,Prague,Czechia,Europe,Retail Banking,Elena,50.0755,14.4378,Low
T17466,2023-08-07,C4035,Smartphone,724.0,,Cash,completed,,Branch A,Warsaw,Poland,Europe,Retail Banking,Anna,52.2297,21.0122,Low
T38862,2023-08-07,C4444,Laptop,536.0,,PayPal,completed,,Branch D,Prague,Czechia,Europe,Retail Banking,Elena,50.0755,14.4378,Low
T47010,2023-08-08,C3021,Laptop,-3.0,219.91670106251436,Credit Card,,-659.7501031875431,Branch D,Prague,Czechia,Europe,Retail Banking,Elena,50.0755,14.4378,Low
T43142,2023-08-08,C635,Smartphone,7.0,965.97,creditcard,,6761.79,Branch A,Warsaw,Poland,Europe,Retail Banking,Anna,52.2297,21.0122,High
T73206,2023-08-08,C1706,Tablet,6.0,943.0314677489572,Credit Card,,5658.188806493743,Branch C,Paris,France,Europe,Retail Banking,Michael,48.8566,2.3522,High
T97415,2023-08-08,C1145,Laptop,379.0,286.3900465015947,creditcard,Failed,108541.82762410441,Branch D,Prague,Czechia,Europe,Retail Banking,Elena,50.0755,14.4378,High
T80938,2023-08-08,C3184,Smartphone,10.0,594.7286555103374,credit card,complete,5947.286555103374,Branch A,Warsaw,Poland,Europe,Retail Banking,Anna,52.2297,21.0122,High
T48785,2023-08-08,C2097,Headphones,377.0,,Credit Card,Completed,,Branch E,Vienna,Austria,Europe,Retail Banking,Stefan,48.2082,16.3738,Low
T76027,2023-08-08,,Tablet,-7.0,423.63646679970105,pay pal,completed,-2965.4552675979076,Branch C,Paris,France,Europe,Retail Banking,Michael,48.8566,2.3522,Low
T88854,2023-08-08,C2817,Smartphone,875.0,503.2422162724569,Credit Card,Completed,440336.9392383998,Branch A,Warsaw,Poland,Europe,Retail Banking,Anna,52.2297,21.0122,High
T17319,2023-08-08,C1634,Coffee Machine,-4.0,,Cash,completed,,Branch B,Berlin,Germany,Europe,Retail Banking,John,52.52,13.405,Low
T81638,2023-08-08,C2295,Laptop,465.0,597.5023977052385,Cash,,277838.6149329359,Branch D,Prague,Czechia,Europe,Retail Banking,Elena,50.0755,14.4378,High
T96045,2023-08-08,C1772,Coffee Machine,7.0,605.2399109220096,PayPal ,Completed,4236.679376454067,Branch B,Berlin,Germany,Europe,Retail Banking,John,52.52,13.405,High
T91360,2023-08-08,C2659,Coffee Machine,345.0,970.7474941138688,credit card,,334907.8854692847,Branch B,Berlin,Germany,Europe,Retail Banking,John,52.52,13.405,High
T10346,2023-08-08,,Smartphone,5.0,464.7253518797671,PayPal ,Pending,2323.6267593988355,Branch A,Warsaw,Poland,Europe,Retail Banking,Anna,52.2297,21.0122,High
,2023-08-08,C735,Tablet,-6.0,500.95069590782094,PayPal,Completed,-3005.7041754469255,Branch C,Paris,France,Europe,Retail Banking,Michael,48.8566,2.3522,Low
T53545,2023-08-08,C4736,Laptop,216.0,534.832332654998,Cash,Pending,115523.78385347957,Branch D,Prague,Czechia,Europe,Retail Banking,Elena,50.0755,14.4378,High
,2023-08-08,C902,Smartphone,8.0,,PayPal,Failed,,Branch A,Warsaw,Poland,Europe,Retail Banking,Anna,52.2297,21.0122,Low
T93321,2023-08-08,C3646,Coffee Machine,-6.0,389.8211964956805,Credit Card,completed,-2338.9271789740833,Branch B,Berlin,Germany,Europe,Retail Banking,John,52.52,13.405,Low
T54429,2023-08-08,C1880,Smartphone,7.0,322.80820761522864,Cash,,2259.6574533066005,Branch A,Warsaw,Poland,Europe,Retail Banking,Anna,52.2297,21.0122,High
T78689,2023-08-09,C3660,Coffee Machine,-4.0,138.4298135011115,Credit Card,Failed,-553.719254004446,Branch B,Berlin,Germany,Europe,Retail Banking,John,52.52,13.405,Low
T70594,2023-08-09,C4534,Headphones,10.0,924.8364440354868,Cash,Pending,9248.364440354868,Branch E,Vienna,Austria,Europe,Retail Banking,Stefan,48.2082,16.3738,High
T55125,2023-08-09,C2995,Headphones,7.0,,Credit Card,completed,,Branch E,Vienna,Austria,Europe,Retail Banking,Stefan,48.2082,16.3738,Low
T88725,2023-08-09,C2765,Coffee Machine,4.0,,PayPal,Completed,,Branch B,Berlin,Germany,Europe,Retail Banking,John,52.52,13.405,Low
T46977,2023-08-09,C3113,Laptop,-10.0,,creditcard,Failed,,Branch D,Prague,Czechia,Europe,Retail Banking,Elena,50.0755,14.4378,Low
T28093,2023-08-09,C2921,Smartphone,,564.0123082744407,pay pal,,,Branch A,Warsaw,Poland,Europe,Retail Banking,Anna,52.2297,21.0122,Low
T98702,2023-08-09,C3253,Laptop,8.0,,PayPal ,completed,,Branch D,Prague,Czechia,Europe,Retail Banking,Elena,50.0755,14.4378,Low
T76526,2023-08-09,C3606,Coffee Machine,327.0,917.4306703664024,PayPal ,,299999.8292098136,Branch B,Berlin,Germany,Europe,Retail Banking,John,52.52,13.405,High
T77130,2023-08-09,C4358,Laptop,9.0,214.31105056771327,creditcard,complete,1928.7994551094193,Branch D,Prague,Czechia,Europe,Retail Banking,Elena,50.0755,14.4378,High
T65103,2023-08-09,C437,Laptop,-7.0,695.6626933086887,PayPal,Pending,-4869.638853160821,Branch D,Prague,Czechia,Europe,Retail Banking,Elena,50.0755,14.4378,Low
T71711,2023-08-09,C1646,Smartphone,5.0,810.850177234481,creditcard,Completed,4054.2508861724045,Branch A,Warsaw,Poland,Europe,Retail Banking,Anna,52.2297,21.0122,High
T20670,2023-08-09,C216,Smartphone,-10.0,762.9939935182707,Cash,complete,-7629.939935182707,Branch A,Warsaw,Poland,Europe,Retail Banking,Anna,52.2297,21.0122,Low
T56406,2023-08-09,C2705,Coffee Machine,925.0,67.8912781057029,creditcard,Completed,62799.43224777518,Branch B,Berlin,Germany,Europe,Retail Banking,John,52.52,13.405,High
T18633,2023-08-09,C3133,Headphones,768.0,755.164284618189,Credit Card,Pending,579966.1705867691,Branch E,Vienna,Austria,Europe,Retail Banking,Stefan,48.2082,16.3738,High
T47446,2023-08-10,C2155,Laptop,10.0,,PayPal,,,Branch D,Prague,Czechia,Europe,Retail Banking,Elena,50.0755,14.4378,Low
T44525,2023-08-10,C2215,Tablet,609.0,,Cash,Pending,,Branch C,Paris,France,Europe,Retail Banking,Michael,48.8566,2.3522,Low
T28530,2023-08-10,C3597,Headphones,102.0,972.0314363228312,Credit Card,,99147.20650492878,Branch E,Vienna,Austria,Europe,Retail Banking,Stefan,48.2082,16.3738,High
T66816,2023-08-10,C1148,Headphones,-4.0,,PayPal,Completed,,Branch E,Vienna,Austria,Europe,Retail Banking,Stefan,48.2082,16.3738,Low
T32975,2023-08-10,C432,Laptop,-9.0,253.6441032282332,PayPal ,Completed,-2282.7969290540987,Branch D,Prague,Czechia,Europe,Retail Banking,Elena,50.0755,14.4378,Low
T17101,2023-08-10,C4453,Headphones,1.0,442.4245245602861,PayPal ,completed,442.4245245602861,Branch E,Vienna,Austria,Europe,Retail Banking,Stefan,48.2082,16.3738,Medium
T62581,2023-08-10,C376,Smartphone,225.0,566.4074801220611,credit card,Completed,127441.68302746375,Branch A,Warsaw,Poland,Europe,Retail Banking,Anna,52.2297,21.0122,High
T81228,2023-08-10,C4950,Headphones,6.0,757.6085565949106,credit card,Completed,4545.651339569464,Branch E,Vienna,Austria,Europe,Retail Banking,Stefan,48.2082,16.3738,High
T63897,2023-08-10,C1748,Laptop,494.0,,PayPal ,,,Branch D,Prague,Czechia,Europe,Retail Banking,Elena,50.0755,14.4378,Low
T63834,2023-08-10,C2229,Coffee Machine,,812.21671730568,pay pal,Failed,,Branch B,Berlin,Germany,Europe,Retail Banking,John,52.52,13.405,Low
T45428,2023-08-10,C4735,Tablet,-4.0,979.4495316978162,Cash,,-3917.7981267912646,Branch C,Paris,France,Europe,Retail Banking,Michael,48.8566,2.3522,Low
T24326,2023-08-10,C4785,Laptop,,,Cash,Completed,,Branch D,Prague,Czechia,Europe,Retail Banking,Elena,50.0755,14.4378,Low
T76319,2023-08-10,,Headphones,411.0,728.6655750521319,PayPal ,completed,299481.5513464262,Branch E,Vienna,Austria,Europe,Retail Banking,Stefan,48.2082,16.3738,High
T64681,2023-08-11,C2385,Coffee Machine,508.0,771.4388988053925,credit card,,391890.96059313935,Branch B,Berlin,Germany,Europe,Retail Banking,John,52.52,13.405,High
T39930,2023-08-11,C3056,Tablet,-6.0,,PayPal ,completed,,Branch C,Paris,France,Europe,Retail Banking,Michael,48.8566,2.3522,Low
T24402,2023-08-11,C4689,Laptop,-10.0,705.9,pay pal,,-7059.0,Branch D,Prague,Czechia,Europe,Retail Banking,Elena,50.0755,14.4378,Low
T74905,2023-08-11,C2075,Laptop,-2.0,56.75,Cash,Pending,-113.5,Branch D,Prague,Czechia,Europe,Retail Banking,Elena,50.0755,14.4378,Low
T68674,2023-08-11,C298,Laptop,-6.0,,PayPal,Pending,,Branch D,Prague,Czechia,Europe,Retail Banking,Elena,50.0755,14.4378,Low
T76345,2023-08-11,C780,Headphones,-2.0,,pay pal,,,Branch E,Vienna,Austria,Europe,Retail Banking,Stefan,48.2082,16.3738,Low
T16304,2023-08-11,C3700,Headphones,2.0,868.0889556259272,Credit Card,Pending,1736.1779112518543,Branch E,Vienna,Austria,Europe,Retail Banking,Stefan,48.2082,16.3738,High
T42483,2023-08-11,C3431,Smartphone,7.0,710.09,creditcard,Failed,4970.63,Branch A,Warsaw,Poland,Europe,Retail Banking,Anna,52.2297,21.0122,High
T68618,2023-08-11,C2328,Tablet,8.0,,PayPal ,Failed,,Branch C,Paris,France,Europe,Retail Banking,Michael,48.8566,2.3522,Low
T57329,2023-08-11,C4549,Smartphone,-4.0,411.9923635512241,PayPal ,completed,-1647.9694542048965,Branch A,Warsaw,Poland,Europe,Retail Banking,Anna,52.2297,21.0122,Low
T84739,2023-08-11,C3638,Coffee Machine,894.0,498.11197330713065,creditcard,Failed,445312.1041365748,Branch B,Berlin,Germany,Europe,Retail Banking,John,52.52,13.405,High
T17021,2023-08-11,C2560,Tablet,261.0,407.90954904371006,pay pal,Pending,106464.39230040832,Branch C,Paris,France,Europe,Retail Banking,Michael,48.8566,2.3522,High
T59612,2023-08-11,C2207,Headphones,130.0,384.41636247260703,Credit Card,completed,49974.12712143891,Branch E,Vienna,Austria,Europe,Retail Banking,Stefan,48.2082,16.3738,High
T19016,2023-08-11,,Headphones,-7.0,302.31,PayPal ,Pending,-2116.17,Branch E,Vienna,Austria,Europe,Retail Banking,Stefan,48.2082,16.3738,Low
T29247,2023-08-11,C4616,Smartphone,6.0,378.31,credit card,,2269.86,Branch A,Warsaw,Poland,Europe,Retail Banking,Anna,52.2297,21.0122,High
T28617,2023-08-11,C1276,Smartphone,7.0,,credit card,,,Branch A,Warsaw,Poland,Europe,Retail Banking,Anna,52.2297,21.0122,Low
T34297,2023-08-11,C4567,Laptop,-4.0,,credit card,complete,,Branch D,Prague,Czechia,Europe,Retail Banking,Elena,50.0755,14.4378,Low
T98722,2023-08-11,C814,Tablet,287.0,,PayPal,Failed,,Branch C,Paris,France,Europe,Retail Banking,Michael,48.8566,2.3522,Low
T5910,2023-08-11,,Tablet,1.0,184.26671851533865,credit card,complete,184.26671851533865,Branch C,Paris,France,Europe,Retail Banking,Michael,48.8566,2.3522,Medium
