customer_id,recency,frequency,monetary,R_score,F_score,M_score,RFM_Score,Segment
C4616,130,7,1150688.7244443595,2,3,3,233,At Risk
C4617,46,3,2681.0910749328823,3,1,1,311,Newbies
C4618,301,10,1005998.4360326836,2,3,3,233,At Risk
C4619,403,4,486865.2675891714,1,1,2,112,Sleeping
C462,786,4,4456.736126543779,1,1,1,111,Sleeping
C4620,87,7,787503.0691586953,3,3,3,333,Champions
C4621,1007,5,447798.8616022838,1,2,2,122,At Risk
C4622,214,3,719326.8531694484,2,1,3,213,Sleeping
C4623,378,6,75149.88485391748,1,2,1,121,At Risk
C4624,626,4,147242.10004585033,1,1,1,111,Sleeping
C4625,58,4,658056.7020544623,3,1,2,312,Newbies
C4626,526,5,734886.8989883749,1,2,3,123,At Risk
C4627,149,10,272102.15248428355,2,3,1,231,At Risk
C4628,243,6,457910.2374908523,2,2,2,222,At Risk
C4629,594,5,10506.157634397825,1,2,1,121,At Risk
C463,470,4,451253.1709988519,1,1,2,112,Sleeping
C4630,312,7,892582.9492028016,2,3,3,233,At Risk
C4631,10,3,593619.2701228136,3,1,2,312,Newbies
C4632,41,7,165425.38504081493,3,3,1,331,Sleeping
C4633,246,6,638047.1772696745,2,2,2,222,At Risk
C4634,36,8,2173321.8670261125,3,3,3,333,Champions
C4635,82,12,724524.0250331551,3,3,3,333,Champions
C4636,101,6,788987.2522192441,3,2,3,323,Champions
C4637,109,6,625791.3178684559,3,2,2,322,Champions
C4638,514,5,236733.47985223192,1,2,1,121,At Risk
C4639,1,10,355649.5282136439,3,3,2,332,Champions
C464,47,8,21403.227258714865,3,3,1,331,Sleeping
C4640,783,3,368083.7135897216,1,1,2,112,Sleeping
C4641,183,8,685261.3758627065,2,3,3,233,At Risk
C4642,128,2,708243.0460696305,2,1,3,213,Sleeping
C4643,175,6,642298.0698943754,2,2,2,222,At Risk
C4644,964,2,213225.5125447837,1,1,1,111,Sleeping
C4645,231,6,824912.9892378108,2,2,3,223,At Risk
C4646,878,4,2011.0889812000441,1,1,1,111,Sleeping
C4647,467,4,196908.54269999487,1,1,1,111,Sleeping
C4648,601,9,382447.09041820595,1,3,2,132,At Risk
C4649,26,4,2497.30603154605,3,1,1,311,Newbies
C465,164,8,704434.6526921041,2,3,3,233,At Risk
C4650,8,6,387455.0301976038,3,2,2,322,Champions
C4651,69,7,696536.2156890171,3,3,3,333,Champions
C4652,14,6,484926.408330322,3,2,2,322,Champions
C4653,373,8,920672.9494669872,1,3,3,133,At Risk
C4654,596,5,5860.531237138643,1,2,1,121,At Risk
C4655,1314,2,63927.779557577436,1,1,1,111,Sleeping
C4656,1045,5,96806.98670780887,1,2,1,121,At Risk
C4657,245,13,1255345.3059726711,2,3,3,233,At Risk
C4658,3,5,264853.00000934844,3,2,1,321,Sleeping
C4659,407,6,1516509.521095958,1,2,3,123,At Risk
C466,71,6,1232587.4542978713,3,2,3,323,Champions
C4660,45,6,204189.57294810505,3,2,1,321,Sleeping
C4661,177,5,270923.72565091436,2,2,1,221,At Risk
C4662,235,4,179325.20638341058,2,1,1,211,Sleeping
C4663,674,2,672.8065190119866,1,1,1,111,Sleeping
C4664,224,4,11788.843395040758,2,1,1,211,Sleeping
C4665,894,6,661630.1744611886,1,2,3,123,At Risk
C4666,28,8,837883.16392336,3,3,3,333,Champions
C4667,696,3,77354.53415251413,1,1,1,111,Sleeping
C4668,613,4,352727.8479877988,1,1,2,112,Sleeping
C4669,114,8,825160.2967860862,3,3,3,333,Champions
C467,227,8,971279.2150945142,2,3,3,233,At Risk
C4670,13,8,1296478.236196399,3,3,3,333,Champions
C4671,7,7,612111.3481361439,3,3,2,332,Champions
C4672,165,5,1080541.4462514524,2,2,3,223,At Risk
C4673,1344,1,2595.732595059933,1,1,1,111,Sleeping
C4674,126,3,551994.3558547245,2,1,2,212,Sleeping
C4675,117,6,205733.67819769468,3,2,1,321,Sleeping
C4676,37,4,348950.72221369535,3,1,2,312,Newbies
C4677,4,11,1154043.693736559,3,3,3,333,Champions
C4678,393,5,983964.4218195941,1,2,3,123,At Risk
C4679,287,7,748904.6078511225,2,3,3,233,At Risk
C468,114,6,401488.75387331436,3,2,2,322,Champions
C4680,468,7,3656.8781675260198,1,3,1,131,At Risk
C4681,344,5,787149.1598484378,2,2,3,223,At Risk
C4682,780,3,5735.181652829925,1,1,1,111,Sleeping
C4683,201,7,707407.9843484673,2,3,3,233,At Risk
C4684,5,5,417477.809961236,3,2,2,322,Champions
C4685,54,7,6281.389001821022,3,3,1,331,Sleeping
C4686,411,6,890793.8279884696,1,2,3,123,At Risk
C4687,26,3,265348.5786492539,3,1,1,311,Newbies
C4688,778,4,5239.161227557386,1,1,1,111,Sleeping
C4689,5,8,487966.37038990034,3,3,2,332,Champions
C469,327,5,75920.62031874385,2,2,1,221,At Risk
C4690,91,8,236168.4306120537,3,3,1,331,Sleeping
C4691,490,2,305443.2749225733,1,1,2,112,Sleeping
C4692,99,9,1718900.3451769846,3,3,3,333,Champions
C4693,620,6,322600.08542501985,1,2,2,122,At Risk
C4694,52,9,1251309.374282376,3,3,3,333,Champions
C4695,92,10,574454.7983905429,3,3,2,332,Champions
C4696,208,6,757581.7471817876,2,2,3,223,At Risk
C4697,116,8,564773.2267676834,3,3,2,332,Champions
C4698,625,7,18550.531092977653,1,3,1,131,At Risk
C4699,310,5,559629.4420325004,2,2,2,222,At Risk
C470,215,4,844763.2214986808,2,1,3,213,Sleeping
C4700,24,6,1200497.028384178,3,2,3,323,Champions
C4701,1023,4,633932.0727610785,1,1,2,112,Sleeping
C4702,928,3,297111.80132926867,1,1,2,112,Sleeping
C4703,342,3,2599.7413415535575,2,1,1,211,Sleeping
C4704,85,6,877537.5229519191,3,2,3,323,Champions
C4705,1190,2,618972.9284973432,1,1,2,112,Sleeping
C4706,147,12,2646329.8914140393,2,3,3,233,At Risk
C4707,19,8,1031257.0648408836,3,3,3,333,Champions
C4708,123,5,8409.602891952623,3,2,1,321,Sleeping
C4709,103,6,8198.409267092875,3,2,1,321,Sleeping
C471,18,3,1351.8936170006725,3,1,1,311,Newbies
C4710,179,9,1076437.163590828,2,3,3,233,At Risk
C4711,912,2,271486.50607604795,1,1,1,111,Sleeping
C4712,302,5,209140.61017254868,2,2,1,221,At Risk
C4713,133,5,446785.2248394855,2,2,2,222,At Risk
C4714,251,5,993028.6865783441,2,2,3,223,At Risk
C4715,554,5,447851.2294387998,1,2,2,122,At Risk
C4716,598,5,632110.5037597439,1,2,2,122,At Risk
C4717,635,7,448235.48002203734,1,3,2,132,At Risk
C4718,41,6,425641.1535196457,3,2,2,322,Champions
C4719,312,6,254321.6492817888,2,2,1,221,At Risk
C472,182,6,111479.6330410904,2,2,1,221,At Risk
C4720,149,6,995615.020185708,2,2,3,223,At Risk
C4721,951,5,449791.6720151639,1,2,2,122,At Risk
C4722,1344,2,514672.51555378013,1,1,2,112,Sleeping
C4723,362,6,611254.5485299063,1,2,2,122,At Risk
C4724,248,9,1256860.5789755476,2,3,3,233,At Risk
C4725,217,4,3145.830957128542,2,1,1,211,Sleeping
C4726,298,6,980359.2577497318,2,2,3,223,At Risk
C4727,1314,2,219245.79053545944,1,1,1,111,Sleeping
C4728,360,5,576532.3204528466,1,2,2,122,At Risk
C4729,220,6,510539.9841351833,2,2,2,222,At Risk
C473,530,5,139286.95906025294,1,2,1,121,At Risk
C4730,315,4,106551.51408698352,2,1,1,211,Sleeping
C4731,101,8,655176.4419991488,3,3,2,332,Champions
C4732,411,6,146085.24541906326,1,2,1,121,At Risk
C4733,279,8,237406.2247326885,2,3,1,231,At Risk
C4734,690,2,334388.1463524842,1,1,2,112,Sleeping
C4735,371,4,218947.3906118429,1,1,1,111,Sleeping
C4736,321,8,148192.41263672017,2,3,1,231,At Risk
C4737,368,5,7158.630359210586,1,2,1,121,At Risk
C4738,55,10,1469090.1099209539,3,3,3,333,Champions
C4739,87,7,696256.6483834365,3,3,3,333,Champions
C474,1112,3,592629.4406643747,1,1,2,112,Sleeping
C4740,15,7,706237.0387550133,3,3,3,333,Champions
C4741,947,3,151680.03027672792,1,1,1,111,Sleeping
C4742,385,7,239844.33886220606,1,3,1,131,At Risk
C4743,1284,2,745335.4037370929,1,1,3,113,Sleeping
C4744,65,4,233531.23123052402,3,1,1,311,Newbies
C4745,879,5,346686.5814883459,1,2,2,122,At Risk
C4746,325,4,5918.680581917416,2,1,1,211,Sleeping
C4747,1757,2,478054.8147851444,1,1,2,112,Sleeping
C4748,31,7,811951.3317446209,3,3,3,333,Champions
C4749,1358,3,284398.0756001823,1,1,2,112,Sleeping
C475,325,3,304502.7961985176,2,1,2,212,Sleeping
C4750,13,7,647212.365604959,3,3,2,332,Champions
C4751,52,3,264278.38731851673,3,1,1,311,Newbies
C4752,388,8,1630533.7635580853,1,3,3,133,At Risk
C4753,173,4,1053275.8441872,2,1,3,213,Sleeping
C4754,42,8,1285656.3707714174,3,3,3,333,Champions
C4755,873,5,13792.554416349767,1,2,1,121,At Risk
C4756,61,6,1522722.2504001572,3,2,3,323,Champions
C4757,394,5,668332.6300451304,1,2,3,123,At Risk
C4758,647,11,1998464.8986925457,1,3,3,133,At Risk
C4759,21,3,1402.0407587410646,3,1,1,311,Newbies
C476,111,6,697029.4485856927,3,2,3,323,Champions
C4760,109,7,279273.02975606814,3,3,2,332,Champions
C4761,184,7,1047648.2472371059,2,3,3,233,At Risk
C4762,272,6,851019.6037419762,2,2,3,223,At Risk
C4763,85,7,934947.6695831624,3,3,3,333,Champions
C4764,712,3,3687.201090903326,1,1,1,111,Sleeping
C4765,256,7,215969.3159349652,2,3,1,231,At Risk
C4766,146,7,467489.77495153266,2,3,2,232,At Risk
C4767,141,7,736283.4233069979,2,3,3,233,At Risk
C4768,19,3,229452.5942313532,3,1,1,311,Newbies
C4769,688,4,825843.1575998215,1,1,3,113,Sleeping
C477,761,6,746653.8107162376,1,2,3,123,At Risk
C4770,245,9,1672240.3690119234,2,3,3,233,At Risk
C4771,105,4,571460.1568585946,3,1,2,312,Newbies
C4772,55,5,529398.7181949483,3,2,2,322,Champions
C4773,84,4,3947.363445138697,3,1,1,311,Newbies
C4774,48,9,9506.155321828675,3,3,1,331,Sleeping
C4775,452,5,488749.20666752907,1,2,2,122,At Risk
C4776,92,10,656867.9042470069,3,3,2,332,Champions
C4777,426,6,902458.4617358353,1,2,3,123,At Risk
C4778,1,5,947400.418773035,3,2,3,323,Champions
C4779,273,8,426962.33701847924,2,3,2,232,At Risk
C478,247,7,1396406.5649646102,2,3,3,233,At Risk
C4780,1205,9,1188657.5437414362,1,3,3,133,At Risk
C4781,42,9,373421.9293395417,3,3,2,332,Champions
C4782,1363,3,4064.6177437319575,1,1,1,111,Sleeping
C4783,314,7,1120059.683148669,2,3,3,233,At Risk
C4784,718,3,243146.45878116429,1,1,1,111,Sleeping
C4785,160,6,806072.914947334,2,2,3,223,At Risk
C4786,481,5,519622.5522560842,1,2,2,122,At Risk
C4787,298,8,1210405.339070182,2,3,3,233,At Risk
C4788,895,10,1762464.678093703,1,3,3,133,At Risk
C4789,44,5,500107.36689143715,3,2,2,322,Champions
C479,309,8,786160.1043680386,2,3,3,233,At Risk
C4790,166,8,339470.50785149826,2,3,2,232,At Risk
C4791,521,4,274966.33566512493,1,1,1,111,Sleeping
C4792,28,2,303743.89455328893,3,1,2,312,Newbies
C4793,126,9,1541214.8401821328,2,3,3,233,At Risk
C4794,260,12,645391.341447448,2,3,2,232,At Risk
C4795,312,4,420531.2695678153,2,1,2,212,Sleeping
C4796,41,4,329556.0862765294,3,1,2,312,Newbies
C4797,528,6,3250.9024536816023,1,2,1,121,At Risk
C4798,60,11,780832.3682438951,3,3,3,333,Champions
C4799,381,5,104467.49582790492,1,2,1,121,At Risk
C480,451,3,87923.81831943149,1,1,1,111,Sleeping
C4800,882,6,1940711.0037971823,1,2,3,123,At Risk
C4801,60,7,848444.1225425183,3,3,3,333,Champions
C4802,424,3,9738.617967798316,1,1,1,111,Sleeping
C4803,233,4,443877.17583214253,2,1,2,212,Sleeping
C4804,670,4,6295.495626730919,1,1,1,111,Sleeping
C4805,135,7,1104334.2806833636,2,3,3,233,At Risk
C4806,164,6,255184.7911728468,2,2,1,221,At Risk
C4807,129,7,1199102.7702897799,2,3,3,233,At Risk
C4808,212,4,224432.36689439203,2,1,1,211,Sleeping
C4809,305,7,404635.4817327972,2,3,2,232,At Risk
C481,86,7,407336.91283644544,3,3,2,332,Champions
C4810,43,4,5336.588274882841,3,1,1,311,Newbies
C4811,521,4,119247.48404672243,1,1,1,111,Sleeping
C4812,159,13,975215.6565099927,2,3,3,233,At Risk
C4813,306,7,7555.116412897067,2,3,1,231,At Risk
C4814,172,8,945001.8339374033,2,3,3,233,At Risk
C4815,46,10,1080547.8607943666,3,3,3,333,Champions
C4816,448,10,1406831.5207816765,1,3,3,133,At Risk
C4817,337,6,24271.40875568772,2,2,1,221,At Risk
C4818,185,4,104287.34480843495,2,1,1,211,Sleeping
C4819,157,11,864019.1416557552,2,3,3,233,At Risk
C482,724,3,351344.9439161761,1,1,2,112,Sleeping
C4820,12,10,80972.80944899419,3,3,1,331,Sleeping
C4821,202,6,644999.3898079849,2,2,2,222,At Risk
C4822,284,3,9693.509101377298,2,1,1,211,Sleeping
C4823,232,5,85431.8998083886,2,2,1,221,At Risk
C4824,99,8,295790.81939004257,3,3,2,332,Champions
C4825,402,3,371068.63582764816,1,1,2,112,Sleeping
C4826,486,9,659307.2843334815,1,3,2,132,At Risk
C4827,325,3,1576.6863517727065,2,1,1,211,Sleeping
C4828,524,3,200943.7226601567,1,1,1,111,Sleeping
C4829,172,4,193643.70574973105,2,1,1,211,Sleeping
C483,411,6,662684.7857039694,1,2,3,123,At Risk
C4830,161,6,10210.667206761627,2,2,1,221,At Risk
C4831,36,8,929193.516333113,3,3,3,333,Champions
C4832,74,6,781925.2031347009,3,2,3,323,Champions
C4833,147,5,632957.1162039189,2,2,2,222,At Risk
C4834,127,9,17078.703715675994,2,3,1,231,At Risk
C4835,262,3,460411.9337783079,2,1,2,212,Sleeping
C4836,380,5,378620.8666880816,1,2,2,122,At Risk
C4837,152,5,490204.65784984926,2,2,2,222,At Risk
C4838,1154,8,2155855.449578915,1,3,3,133,At Risk
C4839,75,7,13969.732341117375,3,3,1,331,Sleeping
C484,217,7,646340.0399191431,2,3,2,232,At Risk
C4840,352,6,718706.5941776917,1,2,3,123,At Risk
C4841,5,7,1554766.9891864154,3,3,3,333,Champions
C4842,46,2,947.1679983235927,3,1,1,311,Newbies
C4843,239,9,63750.046755472955,2,3,1,231,At Risk
C4844,54,9,767091.3346418722,3,3,3,333,Champions
C4845,477,7,826132.5881381616,1,3,3,133,At Risk
C4846,133,3,600829.1906704862,2,1,2,212,Sleeping
C4847,237,8,515822.7768538513,2,3,2,232,At Risk
C4848,960,2,1238.7633711540682,1,1,1,111,Sleeping
C4849,323,5,1379422.2459658263,2,2,3,223,At Risk
C485,210,6,653059.4744831276,2,2,2,222,At Risk
C4850,140,9,437604.2287150093,2,3,2,232,At Risk
C4851,376,8,679877.2383966128,1,3,3,133,At Risk
C4852,118,2,211562.69156418715,3,1,1,311,Newbies
C4853,253,5,118325.44133071689,2,2,1,221,At Risk
C4854,51,3,390291.6890189766,3,1,2,312,Newbies
C4855,534,4,4353.509668299689,1,1,1,111,Sleeping
C4856,40,7,910061.2508515669,3,3,3,333,Champions
C4857,501,3,1925.9810147828164,1,1,1,111,Sleeping
C4858,79,7,1236740.4386320456,3,3,3,333,Champions
C4859,155,10,12685.516141466778,2,3,1,231,At Risk
C486,517,9,2402080.087564596,1,3,3,133,At Risk
C4860,1388,4,11797.05796588663,1,1,1,111,Sleeping
C4861,334,4,7785.271197125849,2,1,1,211,Sleeping
C4862,615,6,873707.9104854005,1,2,3,123,At Risk
C4863,125,12,953407.6432568866,3,3,3,333,Champions
C4864,218,6,480469.96634617134,2,2,2,222,At Risk
C4865,119,4,602783.6167985443,3,1,2,312,Newbies
C4866,129,4,266065.10998395557,2,1,1,211,Sleeping
C4867,84,6,87067.76507828858,3,2,1,321,Sleeping
C4868,385,5,532637.3580618347,1,2,2,122,At Risk
C4869,57,5,929509.4495338025,3,2,3,323,Champions
C487,75,8,785813.393064034,3,3,3,333,Champions
C4870,411,8,1049797.6908395472,1,3,3,133,At Risk
C4871,90,3,2012.7457283815802,3,1,1,311,Newbies
C4872,321,6,474254.13151138846,2,2,2,222,At Risk
C4873,525,4,122843.27073898837,1,1,1,111,Sleeping
C4874,52,6,801242.8699488618,3,2,3,323,Champions
C4875,494,7,1228650.236065258,1,3,3,133,At Risk
C4876,71,3,4169.770969823164,3,1,1,311,Newbies
C4877,514,6,231850.58735028014,1,2,1,121,At Risk
C4878,530,5,283289.3133299834,1,2,2,122,At Risk
C4879,82,7,1111430.0399440862,3,3,3,333,Champions
C488,471,1,74.34121504639579,1,1,1,111,Sleeping
C4880,393,4,437842.5566248004,1,1,2,112,Sleeping
C4881,2,8,1362694.76068613,3,3,3,333,Champions
C4882,414,3,560197.0251925652,1,1,2,112,Sleeping
C4883,415,3,296277.3207637406,1,1,2,112,Sleeping
C4884,306,6,143130.34066535498,2,2,1,221,At Risk
C4885,396,10,211832.0183844931,1,3,1,131,At Risk
C4886,10,3,266548.32620558084,3,1,1,311,Newbies
C4887,293,5,86716.94763967584,2,2,1,221,At Risk
C4888,165,12,1167680.8899878059,2,3,3,233,At Risk
C4889,1225,3,148596.37079099103,1,1,1,111,Sleeping
C489,1433,2,824.9476726885749,1,1,1,111,Sleeping
C4890,298,3,227302.67610031343,2,1,1,211,Sleeping
C4891,108,7,1033844.1848366619,3,3,3,333,Champions
C4892,50,5,1040216.7225317901,3,2,3,323,Champions
C4893,10,4,5738.728640468149,3,1,1,311,Newbies
C4894,243,9,997831.4780942143,2,3,3,233,At Risk
C4895,554,6,382642.5569226032,1,2,2,122,At Risk
C4896,221,5,203943.2836031451,2,2,1,221,At Risk
C4897,289,4,922920.9231782405,2,1,3,213,Sleeping
C4898,136,7,1154045.6719776227,2,3,3,233,At Risk
C4899,437,3,313121.9179020406,1,1,2,112,Sleeping
C490,44,9,653570.6370041502,3,3,2,332,Champions
C4900,614,3,11593.661878096827,1,1,1,111,Sleeping
C4901,154,6,566893.5613580403,2,2,2,222,At Risk
C4902,1366,2,2110.7288687838436,1,1,1,111,Sleeping
C4903,610,8,692215.6533315273,1,3,3,133,At Risk
C4904,559,4,863167.6497730671,1,1,3,113,Sleeping
C4905,145,8,683938.0123807286,2,3,3,233,At Risk
C4906,69,7,1123870.6629794755,3,3,3,333,Champions
C4907,804,4,683979.330745125,1,1,3,113,Sleeping
C4908,1585,2,1011.012755179897,1,1,1,111,Sleeping
C4909,15,5,933858.035863071,3,2,3,323,Champions
C491,389,7,33319.0307895284,1,3,1,131,At Risk
C4910,262,8,294063.24004297977,2,3,2,232,At Risk
C4911,260,6,324541.7518693961,2,2,2,222,At Risk
C4912,78,6,891832.4046063059,3,2,3,323,Champions
C4913,5,6,1038983.8122418221,3,2,3,323,Champions
C4914,359,6,742304.7803742544,1,2,3,123,At Risk
C4915,69,8,607251.194738487,3,3,2,332,Champions
C4916,12,10,1336946.5562625797,3,3,3,333,Champions
C4917,9,5,79393.57728128697,3,2,1,321,Sleeping
C4918,165,5,281077.617903284,2,2,2,222,At Risk
C4919,18,11,1142071.90334745,3,3,3,333,Champions
C492,1515,1,524.3963263783307,1,1,1,111,Sleeping
C4920,223,8,553874.8728609256,2,3,2,232,At Risk
C4921,113,7,721894.7981182417,3,3,3,333,Champions
C4922,404,5,423393.56405493553,1,2,2,122,At Risk
C4923,398,6,978814.9484114676,1,2,3,123,At Risk
C4924,10,7,883402.0139235968,3,3,3,333,Champions
C4926,196,5,4855.79724898958,2,2,1,221,At Risk
C4927,638,2,3069.0957876366897,1,1,1,111,Sleeping
C4928,466,8,394939.5795509283,1,3,2,132,At Risk
C4929,1109,6,762258.7224659084,1,2,3,123,At Risk
C493,58,7,217140.66242323827,3,3,1,331,Sleeping
C4930,3,9,621927.8986510658,3,3,2,332,Champions
C4931,698,3,673587.7770758752,1,1,3,113,Sleeping
C4932,259,5,491284.3112174584,2,2,2,222,At Risk
C4933,86,6,488262.8834391635,3,2,2,322,Champions
C4934,426,3,4762.851855751243,1,1,1,111,Sleeping
C4935,367,3,10864.390363913199,1,1,1,111,Sleeping
C4936,68,6,9740.801474398997,3,2,1,321,Sleeping
C4937,170,5,400701.5505323097,2,2,2,222,At Risk
C4938,1525,1,528.3910851569777,1,1,1,111,Sleeping
C4939,185,11,1310875.5234359032,2,3,3,233,At Risk
C494,913,1,403288.19999999995,1,1,2,112,Sleeping
C4940,291,6,397211.1557373446,2,2,2,222,At Risk
C4941,264,5,2250.6034747356025,2,2,1,221,At Risk
C4942,168,2,275706.39513311256,2,1,2,212,Sleeping
C4943,43,6,127817.12174623976,3,2,1,321,Sleeping
C4944,247,3,124867.8605172686,2,1,1,211,Sleeping
C4946,84,8,1857947.666966412,3,3,3,333,Champions
C4947,457,5,608915.2339823232,1,2,2,122,At Risk
C4948,164,4,316104.5114110219,2,1,2,212,Sleeping
C4949,44,6,480732.7363302461,3,2,2,322,Champions
C495,342,4,645379.6994607804,2,1,2,212,Sleeping
C4950,130,5,15261.794431590446,2,2,1,221,At Risk
C4951,699,6,418819.5539978145,1,2,2,122,At Risk
C4952,855,5,499438.59755083604,1,2,2,122,At Risk
C4953,266,4,243557.54357318633,2,1,1,211,Sleeping
C4954,13,3,93623.01549670308,3,1,1,311,Newbies
C4955,85,6,1198160.8386759546,3,2,3,323,Champions
C4956,243,5,463775.1261466351,2,2,2,222,At Risk
C4957,564,5,480119.5916771074,1,2,2,122,At Risk
C4958,173,8,283879.09372048517,2,3,2,232,At Risk
C4959,350,4,687339.3107519117,1,1,3,113,Sleeping
C496,216,6,10001.277583105702,2,2,1,221,At Risk
C4960,4,3,549623.9467070173,3,1,2,312,Newbies
C4961,93,5,486620.2872260505,3,2,2,322,Champions
C4962,736,5,117351.60989881206,1,2,1,121,At Risk
C4963,18,9,1769055.6975464998,3,3,3,333,Champions
C4964,4,5,548215.2664200587,3,2,2,322,Champions
C4965,212,9,355315.93332569243,2,3,2,232,At Risk
C4966,644,3,9259.794709920854,1,1,1,111,Sleeping
C4967,176,4,494493.11193329864,2,1,2,212,Sleeping
C4968,572,4,337299.61385342234,1,1,2,112,Sleeping
C4969,925,11,1133137.9103547232,1,3,3,133,At Risk
C497,130,7,1257730.50783757,2,3,3,233,At Risk
C4970,579,1,519.1465190119866,1,1,1,111,Sleeping
C4971,56,7,240344.41036816238,3,3,1,331,Sleeping
C4972,420,4,68333.12237240499,1,1,1,111,Sleeping
C4973,228,6,823473.361350479,2,2,3,223,At Risk
C4974,98,4,430006.93173040374,3,1,2,312,Newbies
C4975,580,7,732725.9692762999,1,3,3,133,At Risk
C4976,49,10,716564.3271066261,3,3,3,333,Champions
C4977,558,7,585102.460901633,1,3,2,132,At Risk
C4978,181,5,220107.31423162084,2,2,1,221,At Risk
C498,659,3,113955.83214824134,1,1,1,111,Sleeping
C4980,21,4,32460.414950085527,3,1,1,311,Newbies
C4981,87,7,922140.7190084152,3,3,3,333,Champions
C4982,250,8,1419359.6468414427,2,3,3,233,At Risk
C4983,201,8,443980.00407738175,2,3,2,232,At Risk
C4984,151,6,643511.4591936618,2,2,2,222,At Risk
C4985,419,7,1782250.9201954887,1,3,3,133,At Risk
C4986,276,5,212419.50322291267,2,2,1,221,At Risk
C4987,1636,3,119268.41776007637,1,1,1,111,Sleeping
C4988,243,6,860203.727337218,2,2,3,223,At Risk
C4989,475,6,99496.7598777054,1,2,1,121,At Risk
C499,55,8,938005.3481829428,3,3,3,333,Champions
C4990,1028,3,10277.099013312854,1,1,1,111,Sleeping
C4991,623,2,4856.344340627911,1,1,1,111,Sleeping
C4992,131,5,883098.2835639097,2,2,3,223,At Risk
C4993,139,9,1010460.7230462001,2,3,3,233,At Risk
C4994,179,7,391738.5889327548,2,3,2,232,At Risk
C4995,665,4,73082.42312592933,1,1,1,111,Sleeping
C4996,839,1,76616.70734776177,1,1,1,111,Sleeping
C4997,701,3,391879.13123331615,1,1,2,112,Sleeping
C4998,323,5,457587.12141145085,2,2,2,222,At Risk
C4999,360,5,643758.6609868858,1,2,2,122,At Risk
C500,447,5,10566.985173028783,1,2,1,121,At Risk
C5000,745,3,180179.53284590002,1,1,1,111,Sleeping
C501,1584,2,4057.3796664338397,1,1,1,111,Sleeping
C502,23,5,5252.041046174174,3,2,1,321,Sleeping
C503,397,5,614024.4315980924,1,2,2,122,At Risk
C504,36,4,386490.09074094985,3,1,2,312,Newbies
C505,140,5,12772.403496543036,2,2,1,221,At Risk
C506,817,4,344830.58180867665,1,1,2,112,Sleeping
C507,548,5,794388.2608767028,1,2,3,123,At Risk
C508,216,6,332616.7839857552,2,2,2,222,At Risk
C509,565,10,952966.1481662972,1,3,3,133,At Risk
C510,272,6,221221.1225440713,2,2,1,221,At Risk
C511,710,9,491720.4660504986,1,3,2,132,At Risk
C512,171,4,279485.4516225513,2,1,2,212,Sleeping
C513,704,6,467226.7311378092,1,2,2,122,At Risk
C514,249,5,355382.6398681692,2,2,2,222,At Risk
C515,96,5,500329.39653193916,3,2,2,322,Champions
C516,102,5,295574.25706477236,3,2,2,322,Champions
C517,669,2,451576.3766876726,1,1,2,112,Sleeping
C518,49,8,1773763.5648693803,3,3,3,333,Champions
C519,226,2,386380.6090205115,2,1,2,212,Sleeping
C520,592,1,864416.2700276097,1,1,3,113,Sleeping
C521,460,5,237877.38403761486,1,2,1,121,At Risk
C522,459,3,422714.2252392195,1,1,2,112,Sleeping
C523,470,7,1431084.3241686623,1,3,3,133,At Risk
C524,32,3,928908.6260289405,3,1,3,313,Newbies
C525,72,4,384568.0559943542,3,1,2,312,Newbies
C526,1157,3,6780.580676530268,1,1,1,111,Sleeping
C527,1035,4,12419.695052672389,1,1,1,111,Sleeping
C528,202,3,2078.2888957760665,2,1,1,211,Sleeping
C529,1471,3,6340.693021883733,1,1,1,111,Sleeping
C530,914,7,278150.7840804824,1,3,2,132,At Risk
C531,1124,4,368399.4489850217,1,1,2,112,Sleeping
C532,881,3,1567.4417856277155,1,1,1,111,Sleeping
C533,59,5,233422.3681256689,3,2,1,321,Sleeping
C534,490,6,1080023.7551473456,1,2,3,123,At Risk
C535,69,8,289782.4524709519,3,3,2,332,Champions
C536,56,5,3683.4204617779033,3,2,1,321,Sleeping
C537,387,5,908731.4981056862,1,2,3,123,At Risk
C538,8,9,1847614.8178932774,3,3,3,333,Champions
C539,108,5,780622.6780129422,3,2,3,323,Champions
C540,22,4,602208.1064291326,3,1,2,312,Newbies
C541,245,5,508091.7746431862,2,2,2,222,At Risk
C542,322,3,163711.83027669665,2,1,1,211,Sleeping
C543,640,5,329816.80829686957,1,2,2,122,At Risk
C544,274,4,412255.9212210636,2,1,2,212,Sleeping
C545,960,1,392474.76837306184,1,1,2,112,Sleeping
C546,50,7,1041368.5654890737,3,3,3,333,Champions
C547,213,8,579599.5381761397,2,3,2,232,At Risk
C548,862,4,1434678.1831608964,1,1,3,113,Sleeping
C549,322,6,983255.3213653693,2,2,3,223,At Risk
C550,7,9,594758.735040977,3,3,2,332,Champions
C551,227,6,160098.37313352834,2,2,1,221,At Risk
C552,840,6,460048.1981583597,1,2,2,122,At Risk
C553,507,5,308948.0156787984,1,2,2,122,At Risk
C554,78,7,728875.6017757332,3,3,3,333,Champions
C555,162,1,716.674845993221,2,1,1,211,Sleeping
C556,210,2,1576.2385806322836,2,1,1,211,Sleeping
C557,594,7,1988026.3541149246,1,3,3,133,At Risk
C558,20,10,1006116.0317284984,3,3,3,333,Champions
