customer_id,recency,frequency,monetary,R_score,F_score,M_score,RFM_Score,Segment
C4374,16,7,499577.39055156894,3,3,2,332,Champions
C4375,56,9,56680.39423542564,3,3,1,331,Sleeping
C4376,95,7,977890.8315685607,3,3,3,333,Champions
C4377,476,6,279683.96697089216,1,2,2,122,At Risk
C4378,49,3,4145.028135260213,3,1,1,311,Newbies
C4379,264,4,406856.4301382093,2,2,2,222,At Risk
C438,237,6,468494.5103875206,2,2,2,222,At Risk
C4380,232,6,522170.2117705435,2,2,2,222,At Risk
C4381,199,5,339845.06291798456,2,2,2,222,At Risk
C4382,217,4,717756.8102631344,2,2,3,223,At Risk
C4383,100,5,748461.9738569205,3,2,3,323,Champions
C4384,200,8,921562.3554016593,2,3,3,233,At Risk
C4385,500,5,170015.59140887618,1,2,1,121,At Risk
C4386,9,7,26300.724990467144,3,3,1,331,Sleeping
C4387,1256,3,519284.140532891,1,1,2,112,Sleeping
C4388,320,9,735297.3893981118,2,3,3,233,At Risk
C4389,215,3,7826.11309326457,2,1,1,211,Sleeping
C4390,319,4,77614.36328966469,2,2,1,221,At Risk
C4391,85,6,214414.87784196757,3,2,1,321,Sleeping
C4392,20,5,920622.023434272,3,2,3,323,Champions
C4393,277,7,622383.8087384504,2,3,2,232,At Risk
C4394,107,5,670236.0079419087,3,2,3,323,Champions
C4395,686,5,769018.9987261607,1,2,3,123,At Risk
C4396,175,6,1170833.3206074908,2,2,3,223,At Risk
C4397,788,4,8394.03666799249,1,2,1,121,At Risk
C4398,131,9,16212.216119894827,3,3,1,331,Sleeping
C4399,292,9,623706.5010095941,2,3,2,232,At Risk
C440,193,6,431135.3239707068,2,2,2,222,At Risk
C4400,406,4,8434.262338236174,1,2,1,121,At Risk
C4401,36,6,992200.2340132365,3,2,3,323,Champions
C4402,340,9,759325.958767757,2,3,3,233,At Risk
C4403,140,4,396387.8484795387,2,2,2,222,At Risk
C4404,391,2,1188.7458340213057,1,1,1,111,Sleeping
C4405,269,5,2061623.4183378867,2,2,3,223,At Risk
C4406,1212,1,525.2337257881367,1,1,1,111,Sleeping
C4407,820,6,1263851.4756600927,1,2,3,123,At Risk
C4408,270,4,74409.49589841698,2,2,1,221,At Risk
C4409,138,8,461923.9648053456,2,3,2,232,At Risk
C441,318,3,2272.1813208570156,2,1,1,211,Sleeping
C4410,970,2,99531.22961666528,1,1,1,111,Sleeping
C4411,664,3,159446.8284015852,1,1,1,111,Sleeping
C4412,35,7,460966.4096732329,3,3,2,332,Champions
C4413,678,3,44970.15836843033,1,1,1,111,Sleeping
C4414,29,8,555832.6449596152,3,3,2,332,Champions
C4415,191,7,565645.4489876818,2,3,2,232,At Risk
C4416,247,7,673832.4429925251,2,3,3,233,At Risk
C4417,81,4,356019.73949051497,3,2,2,322,Champions
C4418,314,10,814406.3718334817,2,3,3,233,At Risk
C4419,15,8,1798325.0775577438,3,3,3,333,Champions
C442,858,4,93274.89321876176,1,2,1,121,At Risk
C4420,258,4,589603.6799640472,2,2,2,222,At Risk
C4421,2,3,1065640.2597524705,3,1,3,313,Newbies
C4422,156,4,297904.6242664054,2,2,2,222,At Risk
C4423,985,3,576439.0252353653,1,1,2,112,Sleeping
C4424,547,5,11830.863918388433,1,2,1,121,At Risk
C4425,172,4,1192252.7347925769,2,2,3,223,At Risk
C4426,394,5,394786.5538480559,1,2,2,122,At Risk
C4427,219,12,1719776.3437007566,2,3,3,233,At Risk
C4428,521,2,650956.9147315786,1,1,2,112,Sleeping
C4429,336,6,1033564.9082499716,2,2,3,223,At Risk
C443,318,9,1462724.6629855903,2,3,3,233,At Risk
C4430,131,5,1108052.0731633806,3,2,3,323,Champions
C4431,3,5,206879.96527802636,3,2,1,321,Sleeping
C4432,939,3,4033.8302997957217,1,1,1,111,Sleeping
C4433,278,10,1166478.0436777675,2,3,3,233,At Risk
C4434,87,8,1324705.1333801134,3,3,3,333,Champions
C4435,363,6,3452.5751639025043,2,2,1,221,At Risk
C4436,18,7,538140.7373594336,3,3,2,332,Champions
C4437,332,2,392837.04678117984,2,1,2,212,Sleeping
C4438,4,9,1118051.0926418547,3,3,3,333,Champions
C4439,474,4,10703.007846007062,1,2,1,121,At Risk
C444,437,4,551215.7613379661,1,2,2,122,At Risk
C4440,72,4,4386.048389550631,3,2,1,321,Sleeping
C4441,585,6,3393.4655363993697,1,2,1,121,At Risk
C4442,190,4,857981.1915721477,2,2,3,223,At Risk
C4443,741,6,160668.70807086944,1,2,1,121,At Risk
C4444,545,7,689063.7374324386,1,3,3,133,At Risk
C4445,228,7,406882.0603154196,2,3,2,232,At Risk
C4446,22,6,201294.3264295567,3,2,1,321,Sleeping
C4447,15,10,1245129.1383978701,3,3,3,333,Champions
C4448,141,6,71690.46167617128,2,2,1,221,At Risk
C4449,127,9,914786.9799989334,3,3,3,333,Champions
C445,165,8,639886.7136921819,2,3,2,232,At Risk
C4450,65,8,593710.2105786044,3,3,2,332,Champions
C4451,220,6,88973.02131141865,2,2,1,221,At Risk
C4452,409,4,461069.8609992105,1,2,2,122,At Risk
C4453,542,5,563503.0637014766,1,2,2,122,At Risk
C4454,419,4,1097114.9365767078,1,2,3,123,At Risk
C4455,67,13,809396.3715734626,3,3,3,333,Champions
C4456,820,5,325999.0261816319,1,2,2,122,At Risk
C4457,104,5,595832.5714842257,3,2,2,322,Champions
C4458,804,1,372915.94530957704,1,1,2,112,Sleeping
C4459,290,7,280356.74123710825,2,3,2,232,At Risk
C446,28,4,179860.33150656073,3,2,1,321,Sleeping
C4460,16,8,591062.8572561984,3,3,2,332,Champions
C4461,215,5,937750.4821322608,2,2,3,223,At Risk
C4462,353,4,741117.122011379,2,2,3,223,At Risk
C4463,454,4,46793.061574918276,1,2,1,121,At Risk
C4464,399,4,369515.44744888524,1,2,2,122,At Risk
C4465,7,6,3575.2733628217716,3,2,1,321,Sleeping
C4466,1656,1,943.7062778017828,1,1,1,111,Sleeping
C4467,374,6,727442.8133593835,1,2,3,123,At Risk
C4468,24,3,5752.313932603721,3,1,1,311,Newbies
C4469,36,8,631502.3557615229,3,3,2,332,Champions
C447,482,4,676942.9521830489,1,2,3,123,At Risk
C4470,230,5,7051.149934400273,2,2,1,221,At Risk
C4471,485,5,584520.6276643864,1,2,2,122,At Risk
C4472,692,3,1051837.7807543273,1,1,3,113,Sleeping
C4473,351,9,1086429.3486736324,2,3,3,233,At Risk
C4474,172,12,1137234.2907894964,2,3,3,233,At Risk
C4475,246,6,1711426.1759460606,2,2,3,223,At Risk
C4476,9,9,1001949.2676897808,3,3,3,333,Champions
C4477,47,4,854275.7944710744,3,2,3,323,Champions
C4478,17,7,1168569.1763177356,3,3,3,333,Champions
C4479,35,8,1428164.8287579326,3,3,3,333,Champions
C448,111,10,183476.5038408438,3,3,1,331,Sleeping
C4480,35,5,960041.9501796112,3,2,3,323,Champions
C4481,33,2,5306.77694082374,3,1,1,311,Newbies
C4482,179,3,1613262.6849059868,2,1,3,213,Sleeping
C4483,1206,2,107445.46419183192,1,1,1,111,Sleeping
C4484,249,2,314405.04494057695,2,1,2,212,Sleeping
C4485,119,9,1022007.6585608991,3,3,3,333,Champions
C4486,312,5,439094.0869969499,2,2,2,222,At Risk
C4487,1043,3,69367.96703511656,1,1,1,111,Sleeping
C4488,579,7,427655.59000684816,1,3,2,132,At Risk
C4489,1390,2,435617.956005743,1,1,2,112,Sleeping
C449,297,9,1116568.1218493725,2,3,3,233,At Risk
C4490,45,5,124247.42758306063,3,2,1,321,Sleeping
C4491,442,7,309109.53848142875,1,3,2,132,At Risk
C4492,1231,4,3242.320034243156,1,2,1,121,At Risk
C4493,553,4,94951.43409557393,1,2,1,121,At Risk
C4494,130,5,225225.8212860283,3,2,1,321,Sleeping
C4495,235,3,353617.84840883134,2,1,2,212,Sleeping
C4496,598,6,84501.34209001123,1,2,1,121,At Risk
C4497,237,6,904146.8592069454,2,2,3,223,At Risk
C4498,192,5,4504.927915437042,2,2,1,221,At Risk
C4499,28,11,30914.00751816304,3,3,1,331,Sleeping
C450,771,3,882529.8115988565,1,1,3,113,Sleeping
C4500,133,7,620864.9195771199,2,3,2,232,At Risk
C4501,1261,3,523087.09557080077,1,1,2,112,Sleeping
C4502,43,6,1038178.5613594296,3,2,3,323,Champions
C4503,242,3,182753.7616190185,2,1,1,211,Sleeping
C4504,71,8,988612.4798808334,3,3,3,333,Champions
C4505,243,4,224037.69994963147,2,2,1,221,At Risk
C4506,283,3,329899.77107482083,2,1,2,212,Sleeping
C4507,515,1,2104.033357587701,1,1,1,111,Sleeping
C4508,19,8,426413.08787905675,3,3,2,332,Champions
C4509,17,6,422202.36268736265,3,2,2,322,Champions
C451,342,3,77000.6062130557,2,1,1,211,Sleeping
C4510,240,1,4013.152146647362,2,1,1,211,Sleeping
C4511,706,5,135535.4397874222,1,2,1,121,At Risk
C4512,188,4,474974.9567559053,2,2,2,222,At Risk
C4513,141,5,3766.6215656113964,2,2,1,221,At Risk
C4514,522,5,975830.8140848847,1,2,3,123,At Risk
C4515,497,6,689193.8762635348,1,2,3,123,At Risk
C4516,150,7,791930.12976144,2,3,3,233,At Risk
C4517,289,4,738836.5405003921,2,2,3,223,At Risk
C4518,18,5,351306.0293084644,3,2,2,322,Champions
C4519,190,6,794778.5282731246,2,2,3,223,At Risk
C452,642,3,605445.8030232117,1,1,2,112,Sleeping
C4520,149,3,58378.74117867624,2,1,1,211,Sleeping
C4521,467,5,1392103.7314967865,1,2,3,123,At Risk
C4522,114,7,941271.3512544163,3,3,3,333,Champions
C4523,483,5,841411.1857407986,1,2,3,123,At Risk
C4524,85,5,96276.26220428137,3,2,1,321,Sleeping
C4525,260,3,282662.2518459032,2,1,2,212,Sleeping
C4526,953,1,216115.7048178975,1,1,1,111,Sleeping
C4527,3,7,269465.48675019975,3,3,2,332,Champions
C4528,28,4,5184.350464705651,3,2,1,321,Sleeping
C4529,51,4,389105.0453644336,3,2,2,322,Champions
C453,448,2,2876.6758297948963,1,1,1,111,Sleeping
C4530,261,3,6355.134895368383,2,1,1,211,Sleeping
C4531,451,3,385129.6602167392,1,1,2,112,Sleeping
C4532,180,6,944106.0756779131,2,2,3,223,At Risk
C4533,678,3,6572.685760135799,1,1,1,111,Sleeping
C4534,199,5,563626.5221066191,2,2,2,222,At Risk
C4535,432,5,818002.4521739052,1,2,3,123,At Risk
C4536,409,8,1389785.6057239608,1,3,3,133,At Risk
C4537,854,5,870208.2567335871,1,2,3,123,At Risk
C4538,72,6,11824.497124660866,3,2,1,321,Sleeping
C4539,130,6,312501.9647221286,3,2,2,322,Champions
C454,20,5,14758.717864755037,3,2,1,321,Sleeping
C4540,236,6,33726.96934182499,2,2,1,221,At Risk
C4541,397,3,1135.8402249445585,1,1,1,111,Sleeping
C4542,66,2,704703.5655054839,3,1,3,313,Newbies
C4543,79,13,3032995.2764694705,3,3,3,333,Champions
C4544,1124,2,381528.7740469071,1,1,2,112,Sleeping
C4545,31,6,262612.36618837435,3,2,2,322,Champions
C4546,66,8,14998.678258151856,3,3,1,331,Sleeping
C4547,38,7,505007.6704800941,3,3,2,332,Champions
C4548,61,4,2177.592951624122,3,2,1,321,Sleeping
C4549,255,6,368928.0867143913,2,2,2,222,At Risk
C455,46,4,489690.3826104897,3,2,2,322,Champions
C4550,436,3,676689.8801672583,1,1,3,113,Sleeping
C4551,351,5,207074.68241956536,2,2,1,221,At Risk
C4552,46,7,858936.0481502737,3,3,3,333,Champions
C4553,53,7,919697.2963360555,3,3,3,333,Champions
C4554,205,6,1228303.7796543988,2,2,3,223,At Risk
C4555,253,4,727081.5233682294,2,2,3,223,At Risk
C4556,574,7,263914.8750852532,1,3,2,132,At Risk
C4557,79,5,519550.8573271107,3,2,2,322,Champions
C4558,400,4,5178.720538464853,1,2,1,121,At Risk
C4559,228,3,1651.270144732548,2,1,1,211,Sleeping
C456,1333,1,525.2337257881367,1,1,1,111,Sleeping
C4560,239,8,2008383.5455711514,2,3,3,233,At Risk
C4561,239,4,589004.3327404811,2,2,2,222,At Risk
C4562,784,3,7735.2480281138705,1,1,1,111,Sleeping
C4563,150,5,83246.47265563541,2,2,1,221,At Risk
C4564,432,3,7432.581069616126,1,1,1,111,Sleeping
C4565,369,4,507101.97480379255,1,2,2,122,At Risk
C4566,233,5,211737.96225131024,2,2,1,221,At Risk
C4567,241,6,304601.1191588155,2,2,2,222,At Risk
C4568,1118,5,170982.1897159124,1,2,1,121,At Risk
C4569,626,5,304405.1497871876,1,2,2,122,At Risk
C457,529,2,5345.21736705121,1,1,1,111,Sleeping
C4570,447,6,788457.6104755292,1,2,3,123,At Risk
C4571,425,3,331370.2914450982,1,1,2,112,Sleeping
C4572,1372,3,445445.90906146704,1,1,2,112,Sleeping
C4573,98,6,275156.5620927332,3,2,2,322,Champions
C4574,367,5,145883.4375853956,2,2,1,221,At Risk
C4575,194,11,1295934.3527203752,2,3,3,233,At Risk
C4576,580,8,290867.9731164025,1,3,2,132,At Risk
C4577,265,5,385518.2556585113,2,2,2,222,At Risk
C4578,562,5,351321.7209189207,1,2,2,122,At Risk
C4579,158,3,592725.8184926477,2,1,2,212,Sleeping
C458,523,5,372691.6005466668,1,2,2,122,At Risk
C4580,46,2,440616.176633806,3,1,2,312,Newbies
C4581,193,5,498538.7788529355,2,2,2,222,At Risk
C4582,352,6,1021745.6968294901,2,2,3,223,At Risk
C4583,229,6,255888.52282123416,2,2,2,222,At Risk
C4584,61,5,36312.028576163684,3,2,1,321,Sleeping
C4585,165,5,7704.198621124378,2,2,1,221,At Risk
C4586,24,9,390878.3640751536,3,3,2,332,Champions
C4587,174,7,1386130.8693898066,2,3,3,233,At Risk
C4588,434,3,766558.5048001759,1,1,3,113,Sleeping
C4589,329,2,3314.210235722869,2,1,1,211,Sleeping
C459,412,5,1041128.6323427177,1,2,3,123,At Risk
C4590,26,5,863701.1025098362,3,2,3,323,Champions
C4591,44,8,267278.082137066,3,3,2,332,Champions
C4592,41,5,1020385.9604527974,3,2,3,323,Champions
C4593,23,5,642426.6888795141,3,2,2,322,Champions
C4594,916,2,4677.248355480427,1,1,1,111,Sleeping
C4595,501,3,6402.181799935109,1,1,1,111,Sleeping
C4596,62,4,4993.963049618101,3,2,1,321,Sleeping
C4597,424,4,286668.49519822805,1,2,2,122,At Risk
C4598,114,7,469499.02130483626,3,3,2,332,Champions
C4599,20,5,149055.73054230638,3,2,1,321,Sleeping
C460,116,7,1343798.643706296,3,3,3,333,Champions
C4600,416,6,145354.17920604878,1,2,1,121,At Risk
C4601,555,4,726835.3164863704,1,2,3,123,At Risk
C4602,774,4,8237.663282725878,1,2,1,121,At Risk
C4603,133,7,86467.40244818092,2,3,1,231,At Risk
C4604,548,7,1500796.124344541,1,3,3,133,At Risk
C4605,421,2,121061.7620858938,1,1,1,111,Sleeping
C4606,186,4,11775.11217429217,2,2,1,221,At Risk
C4607,436,6,695718.140290848,1,2,3,123,At Risk
C4608,589,8,770890.5100470391,1,3,3,133,At Risk
C4609,220,2,1397.257195683957,2,1,1,211,Sleeping
C461,51,5,164789.99126044833,3,2,1,321,Sleeping
C4610,407,4,4895.085486644686,1,2,1,121,At Risk
C4611,106,7,146013.0301748829,3,3,1,331,Sleeping
C4612,50,10,2077103.9434270866,3,3,3,333,Champions
C4613,865,3,4460.48173127674,1,1,1,111,Sleeping
C4614,280,6,4572.943015769353,2,2,1,221,At Risk
C4615,96,5,243318.57307684503,3,2,1,321,Sleeping
C4616,130,7,1140266.711240793,3,3,3,333,Champions
C4617,46,3,2684.3817676384197,3,1,1,311,Newbies
C4618,301,8,829538.8312714661,2,3,3,233,At Risk
C4619,403,4,496060.7301260266,1,2,2,122,At Risk
C462,786,4,6751.972403746078,1,2,1,121,At Risk
C4620,87,5,786534.4380444187,3,2,3,323,Champions
C4621,1007,5,159395.46866614345,1,2,1,121,At Risk
C4622,214,3,747921.6068696922,2,1,3,213,Sleeping
C4623,378,6,130153.35315002747,1,2,1,121,At Risk
C4624,626,4,143209.71132276577,1,2,1,121,At Risk
C4625,58,4,809640.4051211311,3,2,3,323,Champions
C4626,526,5,736280.6676981705,1,2,3,123,At Risk
C4627,149,10,272215.84311963565,2,3,2,232,At Risk
C4628,411,4,456008.2099710499,1,2,2,122,At Risk
C4629,594,4,9972.459131852438,1,2,1,121,At Risk
C463,470,4,451131.65116805653,1,2,2,122,At Risk
C4630,312,7,977537.9573879438,2,3,3,233,At Risk
C4631,10,3,600235.1764504792,3,1,2,312,Newbies
C4632,41,7,163406.82984558961,3,3,1,331,Sleeping
C4633,246,6,716226.0636058124,2,2,3,223,At Risk
C4634,36,8,1938760.5849082505,3,3,3,333,Champions
C4635,82,12,701964.3110531907,3,3,3,333,Champions
C4636,101,6,528826.9890532793,3,2,2,322,Champions
C4637,109,6,411637.23051886144,3,2,2,322,Champions
C4638,514,5,408004.7390200852,1,2,2,122,At Risk
C4639,1,8,362376.14759912866,3,3,2,332,Champions
C464,47,6,21144.051580838604,3,2,1,321,Sleeping
C4640,783,3,367377.6766435556,1,1,2,112,Sleeping
C4641,183,8,1105590.797702099,2,3,3,233,At Risk
C4642,128,2,724454.589199272,3,1,3,313,Newbies
C4643,175,6,646162.7308086987,2,2,2,222,At Risk
C4644,964,2,27305.671984355995,1,1,1,111,Sleeping
C4645,231,6,1147274.7409659892,2,2,3,223,At Risk
C4646,878,4,2451.3869278616057,1,2,1,121,At Risk
C4647,467,4,195918.97901577977,1,2,1,121,At Risk
C4648,601,8,386665.15798738087,1,3,2,132,At Risk
C4649,26,4,2488.6670066134175,3,2,1,321,Sleeping
C465,164,8,800099.6482992761,2,3,3,233,At Risk
C4650,8,5,384176.01737526053,3,2,2,322,Champions
C4651,69,7,600136.8699109759,3,3,2,332,Champions
C4652,35,5,422872.6325312803,3,2,2,322,Champions
C4653,373,8,1194244.166595832,1,3,3,133,At Risk
C4654,596,5,6156.496248090084,1,2,1,121,At Risk
C4655,1314,2,33826.7974849954,1,1,1,111,Sleeping
C4656,1045,5,98106.6859132908,1,2,1,121,At Risk
C4657,245,11,1254814.8782802862,2,3,3,233,At Risk
C4658,3,4,262948.6724391617,3,2,2,322,Champions
C4659,407,6,1004923.738093103,1,2,3,123,At Risk
C466,71,6,1244466.4359025322,3,2,3,323,Champions
C4660,45,6,206115.7240888784,3,3,1,331,Sleeping
C4661,177,5,240909.24709416676,2,2,1,221,At Risk
C4662,235,3,286224.17285530886,2,1,2,212,Sleeping
C4663,674,2,680.0927594609574,1,1,1,111,Sleeping
C4664,538,3,14888.167889403725,1,1,1,111,Sleeping
C4665,894,6,661745.9219491071,1,3,2,132,At Risk
C4666,28,8,943513.1821194832,3,3,3,333,Champions
C4667,696,3,118150.98149971053,1,1,1,111,Sleeping
C4668,613,4,352696.377666401,1,2,2,122,At Risk
C4669,114,8,826499.3480837911,3,3,3,333,Champions
C467,227,8,1189577.1322404852,2,3,3,233,At Risk
C4670,13,8,1472225.142446989,3,3,3,333,Champions
C4671,581,5,704742.0308533084,1,2,3,123,At Risk
C4672,165,5,745497.5565105325,2,2,3,223,At Risk
C4673,1344,1,2093.4209883744197,1,1,1,111,Sleeping
C4674,126,3,554116.9220068016,3,1,2,312,Newbies
C4675,117,6,206468.91927698918,3,3,1,331,Sleeping
C4676,37,4,348292.639836186,3,2,2,322,Champions
C4677,4,11,1122135.2865800818,3,3,3,333,Champions
C4678,393,5,752360.9848758676,1,2,3,123,At Risk
C4679,287,7,748422.0262525112,2,3,3,233,At Risk
C468,114,6,474860.852714013,3,3,2,332,Champions
C4680,468,7,3790.3356170216775,1,3,1,131,At Risk
C4681,344,5,503994.16167581093,2,2,2,222,At Risk
C4682,780,3,5039.543320297128,1,1,1,111,Sleeping
C4683,201,7,724319.220497087,2,3,3,233,At Risk
C4684,5,5,415010.25519772357,3,2,2,322,Champions
C4685,54,6,4851.893591563465,3,3,1,331,Sleeping
C4686,411,6,889127.678810878,1,3,3,133,At Risk
C4687,26,3,489636.568792531,3,1,2,312,Newbies
C4688,778,4,4746.627199633689,1,2,1,121,At Risk
C4689,5,8,557621.1759044033,3,3,2,332,Champions
C469,327,5,38228.8378504098,2,2,1,221,At Risk
C4690,91,8,235602.34603888882,3,3,1,331,Sleeping
C4691,490,1,309016.029803582,1,1,2,112,Sleeping
C4692,99,9,1050068.4307542774,3,3,3,333,Champions
C4693,620,6,322212.21060211543,1,3,2,132,At Risk
C4694,52,9,1243171.452491102,3,3,3,333,Champions
C4695,92,9,391603.4733711646,3,3,2,332,Champions
C4696,208,6,754675.6165988755,2,3,3,233,At Risk
C4697,116,7,505508.2707945962,3,3,2,332,Champions
C4698,625,7,18290.69032100685,1,3,1,131,At Risk
C4699,310,5,711262.9435559269,2,2,3,223,At Risk
C470,215,4,986471.580861087,2,2,3,223,At Risk
C4700,24,6,1113792.6937797158,3,3,3,333,Champions
C4701,1023,4,774611.7972446503,1,2,3,123,At Risk
C4702,928,2,295272.539959041,1,1,2,112,Sleeping
C4703,342,3,2733.924529510035,2,1,1,211,Sleeping
C4704,85,6,698971.9704689663,3,3,3,333,Champions
C4705,1190,1,618363.654531965,1,1,2,112,Sleeping
C4706,147,12,2634497.323991838,2,3,3,233,At Risk
C4707,19,8,702928.7778610077,3,3,3,333,Champions
C4708,123,4,9233.43176238579,3,2,1,321,Sleeping
C4709,103,6,9922.002299395393,3,3,1,331,Sleeping
C471,18,3,1359.1798574496434,3,1,1,311,Newbies
C4710,179,9,1075822.855072124,2,3,3,233,At Risk
C4711,912,2,271515.65103784384,1,1,2,112,Sleeping
C4712,302,5,185328.7127339777,2,2,1,221,At Risk
C4713,133,5,411511.593727819,2,2,2,222,At Risk
C4714,251,5,600219.8966360221,2,2,2,222,At Risk
C4715,554,5,449228.25887401745,1,2,2,122,At Risk
C4716,598,5,632102.0389829867,1,2,2,122,At Risk
C4717,635,7,383215.7293048204,1,3,2,132,At Risk
C4718,41,6,762523.5237623757,3,3,3,333,Champions
C4719,836,5,55278.31289088151,1,2,1,121,At Risk
C472,182,6,111228.94996333771,2,3,1,231,At Risk
C4720,149,6,1053018.9718795808,2,3,3,233,At Risk
C4721,951,5,448212.2507685154,1,2,2,122,At Risk
C4722,1462,1,513698.01,1,1,2,112,Sleeping
C4723,362,6,611084.2806180308,2,3,2,232,At Risk
C4724,248,8,1102337.1025237131,2,3,3,233,At Risk
C4725,217,4,3288.342977932927,2,2,1,221,At Risk
C4726,298,6,659105.3268612291,2,3,2,232,At Risk
C4727,1314,2,219233.49083965455,1,1,1,111,Sleeping
C4728,360,5,810520.6205926529,2,2,3,223,At Risk
C4729,220,4,620900.990122713,2,2,2,222,At Risk
C473,530,5,139276.74804412597,1,2,1,121,At Risk
C4730,1266,3,106461.48770557628,1,1,1,111,Sleeping
C4731,208,7,659026.5478970637,2,3,2,232,At Risk
C4732,411,6,145970.61439380996,1,3,1,131,At Risk
C4733,279,7,237143.30186077717,2,3,1,231,At Risk
C4734,690,1,80387.87648425138,1,1,1,111,Sleeping
C4735,371,4,218490.0388487195,1,2,1,121,At Risk
C4736,321,8,150554.87098920252,2,3,1,231,At Risk
C4737,368,5,7182.036729845502,2,2,1,221,At Risk
C4738,55,10,1513393.8457492685,3,3,3,333,Champions
C4739,87,7,874989.8164469856,3,3,3,333,Champions
C474,1112,3,592645.5607945607,1,1,2,112,Sleeping
C4740,15,7,734763.0460303985,3,3,3,333,Champions
C4741,947,3,178827.8587896926,1,1,1,111,Sleeping
C4742,385,6,217426.68146216328,1,3,1,131,At Risk
C4743,1284,2,748587.7659467687,1,1,3,113,Sleeping
C4744,65,4,231281.46957746986,3,2,1,321,Sleeping
C4745,879,4,352323.2444980649,1,2,2,122,At Risk
C4746,325,3,5643.532728054313,2,1,1,211,Sleeping
C4747,1757,2,500304.6149329012,1,1,2,112,Sleeping
C4748,31,7,497843.4070034651,3,3,2,332,Champions
C4749,1358,3,33147.09263913543,1,1,1,111,Sleeping
C475,433,2,303151.20578763244,1,1,2,112,Sleeping
C4750,13,7,647961.5427716733,3,3,2,332,Champions
C4751,52,3,264278.38731851673,3,1,2,312,Newbies
C4752,388,8,1597322.2307574416,1,3,3,133,At Risk
C4753,173,3,690933.0117815693,2,1,3,213,Sleeping
C4754,42,8,900803.5421173204,3,3,3,333,Champions
C4755,873,5,17546.197970440022,1,2,1,121,At Risk
C4756,61,6,1689836.0123526861,3,3,3,333,Champions
C4757,394,5,538692.4291900502,1,2,2,122,At Risk
C4758,647,11,1695287.925222124,1,3,3,133,At Risk
C4759,21,3,1786.2962648171379,3,1,1,311,Newbies
C476,111,6,723145.9921492226,3,3,3,333,Champions
C4760,109,6,175333.21701029033,3,3,1,331,Sleeping
C4761,341,6,1046827.7279540668,2,3,3,233,At Risk
C4762,272,6,847776.8998673381,2,3,3,233,At Risk
C4763,85,7,905672.0887121249,3,3,3,333,Champions
C4764,712,3,3832.9880145773654,1,1,1,111,Sleeping
C4765,256,7,215632.7640190088,2,3,1,231,At Risk
C4766,146,7,243196.62565758004,2,3,1,231,At Risk
C4767,141,7,736189.4765416664,2,3,3,233,At Risk
C4768,19,3,231322.34248180268,3,1,1,311,Newbies
C4769,688,4,788097.224229189,1,2,3,123,At Risk
C477,761,6,746644.6719714729,1,3,3,133,At Risk
C4770,245,8,1609099.377982777,2,3,3,233,At Risk
C4771,105,4,571820.8868126163,3,2,2,322,Champions
C4772,55,4,526027.4204882917,3,2,2,322,Champions
C4773,180,3,4404.585840157263,2,1,1,211,Sleeping
C4774,48,8,8614.677479941362,3,3,1,331,Sleeping
C4775,452,5,557237.3531602606,1,2,2,122,At Risk
C4776,92,10,429050.5262638262,3,3,2,332,Champions
C4777,426,6,902991.1026031403,1,3,3,133,At Risk
C4778,1,4,945774.9858004097,3,2,3,323,Champions
C4779,273,8,298781.5786245734,2,3,2,232,At Risk
C478,247,7,1506794.4198708064,2,3,3,233,At Risk
C4780,1205,9,1172032.2792254784,1,3,3,133,At Risk
C4781,42,8,371612.7281902173,3,3,2,332,Champions
C4782,1363,3,4221.174625881441,1,1,1,111,Sleeping
C4783,314,7,1041656.5247756349,2,3,3,233,At Risk
C4784,718,3,340367.33154954744,1,1,2,112,Sleeping
C4785,160,5,805642.1823331257,2,2,3,223,At Risk
C4786,481,5,551357.2724639549,1,2,2,122,At Risk
C4787,298,8,1174248.2229329483,2,3,3,233,At Risk
C4788,895,10,1873812.9228822286,1,3,3,133,At Risk
C4789,44,5,642950.9593157324,3,2,2,322,Champions
C479,309,8,818292.1872223946,2,3,3,233,At Risk
C4790,166,8,196170.62254386043,2,3,1,231,At Risk
C4791,521,4,275010.05310781876,1,2,2,122,At Risk
C4792,28,2,172013.47062617162,3,1,1,311,Newbies
C4793,126,9,1527755.6388359093,3,3,3,333,Champions
C4794,260,10,421091.5179701607,2,3,2,232,At Risk
C4795,312,4,418923.61470346985,2,2,2,222,At Risk
C4796,41,4,477898.281583521,3,2,2,322,Champions
C4797,528,6,3621.956893288351,1,3,1,131,At Risk
C4798,60,10,788586.7767457989,3,3,3,333,Champions
C4799,381,5,31604.574949234793,1,2,1,121,At Risk
C480,451,3,153023.46927311737,1,1,1,111,Sleeping
C4800,882,6,2049879.9409452828,1,3,3,133,At Risk
C4801,60,7,848822.8581041335,3,3,3,333,Champions
C4802,424,2,9212.17169211917,1,1,1,111,Sleeping
C4803,233,4,441015.2999065975,2,2,2,222,At Risk
C4804,670,3,9526.732156099852,1,1,1,111,Sleeping
C4805,135,7,941832.4074489184,2,3,3,233,At Risk
C4806,164,5,185631.86230224397,2,2,1,221,At Risk
C4807,129,7,1205413.9422616223,3,3,3,333,Champions
C4808,212,4,225106.66957614437,2,2,1,221,At Risk
C4809,500,5,404879.77889732283,1,2,2,122,At Risk
C481,86,6,406346.14441048284,3,3,2,332,Champions
