transaction_id,transaction_date,customer_id,product_name,quantity,price,payment_method,transaction_status,is_refund,price_category,total_amount,value_tier,transaction_day_of_week,discount_percentage,margin,price_category_loc,price_category_where,price_category_select,Branch,City,Country,Manager,lat,lon,transaction_month,order_period_num,cohort_month,cohort_index
T77045,2024-06-13,C2930,Laptop,1.0,413.62,Paypal,Completed,0,Standard,413.62,Low,Thursday,0.0,165.448,,Standard,Standard,Branch D,Prague,Czechia,Elena,50.0755,14.4378,2024-06,24294.0,2020-01,53.0
T77050,2021-03-25,C3677,Tablet,971.0,245.4026277848859,Paypal,Completed,0,Standard,238285.95157912423,High,Thursday,0.0,95314.38063164969,,Standard,Standard,Branch C,Paris,France,Michael,48.8566,2.3522,2021-03,24255.0,2020-08,7.0
T77051,2022-09-21,C2250,Smartphone,970.0,525.395978574806,Creditcard,Completed,0,High,509634.09921756183,High,Wednesday,0.0,203853.63968702476,High,High,High,Branch A,Warsaw,Poland,Anna,52.2297,21.0122,2022-09,24273.0,2020-10,23.0
T77054,2021-03-03,C4516,Smartphone,1.0,620.9208639050944,Paypal,Pending,0,High,620.9208639050944,Low,Wednesday,0.05,235.9499282839359,High,High,High,Branch A,Warsaw,Poland,Anna,52.2297,21.0122,2021-03,24255.0,2020-01,14.0
T77056,2021-02-16,C2707,Laptop,1.0,526.0083393969253,Creditcard,Not specified,0,High,526.0083393969253,Low,Tuesday,0.0,210.40333575877014,High,High,High,Branch D,Prague,Czechia,Elena,50.0755,14.4378,2021-02,24254.0,2020-05,9.0
T77065,2020-04-13,C1595,Smartphone,1.0,928.136752173789,Cash,Completed,0,High,928.136752173789,Medium,Monday,0.05,352.69196582603985,High,High,High,Branch A,Warsaw,Poland,Anna,52.2297,21.0122,2020-04,24244.0,2020-04,0.0
T77066,2021-12-30,C3494,Headphones,666.0,612.4434843671374,Paypal,Not specified,0,High,407887.36058851355,High,Thursday,0.1,146839.44981186488,High,High,High,Branch E,Vienna,Austria,Stefan,48.2082,16.3738,2021-12,24264.0,2021-12,0.0
T77067,2021-10-16,C4455,Headphones,8.0,525.2337257881367,Paypal,Failed,0,High,4201.869806305093,Medium,Saturday,0.05,1596.7105263959356,High,High,High,Branch E,Vienna,Austria,Stefan,48.2082,16.3738,2021-10,24262.0,2020-12,10.0
T77068,2022-12-30,C2251,Headphones,390.0,525.2337257881367,Cash,Completed,0,High,204841.1530573733,High,Friday,0.0,81936.46122294932,High,High,High,Branch E,Vienna,Austria,Stefan,48.2082,16.3738,2022-12,24276.0,2021-09,15.0
T77081,2024-06-21,C3419,Tablet,7.0,89.63031228032406,Creditcard,Pending,0,Standard,627.4121859622685,Low,Friday,0.1,225.86838694641665,,Standard,Standard,Branch C,Paris,France,Michael,48.8566,2.3522,2024-06,24294.0,2020-08,46.0
T77084,2020-12-01,C275,Laptop,1.0,204.51476548132345,Creditcard,Completed,0,Standard,204.51476548132345,Low,Tuesday,0.0,81.80590619252939,,Standard,Standard,Branch D,Prague,Czechia,Elena,50.0755,14.4378,2020-12,24252.0,2020-12,0.0
T77085,2021-06-28,C2155,Smartphone,651.0,903.4812438974428,Creditcard,Completed,0,High,588166.2897772352,High,Monday,0.0,235266.51591089412,High,High,High,Branch A,Warsaw,Poland,Anna,52.2297,21.0122,2021-06,24258.0,2020-06,12.0
T77090,2022-10-19,C4330,Smartphone,396.0,525.395978574806,Paypal,Not specified,0,High,208056.8075156232,High,Wednesday,0.0,83222.72300624929,High,High,High,Branch A,Warsaw,Poland,Anna,52.2297,21.0122,2022-10,24274.0,2020-08,26.0
T77092,2020-10-06,C1907,Coffee Machine,5.0,523.122128544213,Cash,Failed,0,High,2615.610642721065,Medium,Tuesday,0.0,1046.244257088426,High,High,High,Branch B,Berlin,Germany,John,52.52,13.405,2020-10,24250.0,2020-10,0.0
T77094,2023-10-19,C3823,Laptop,1.0,526.0083393969253,Paypal,Failed,0,High,526.0083393969253,Low,Thursday,0.0,210.40333575877014,High,High,High,Branch D,Prague,Czechia,Elena,50.0755,14.4378,2023-10,24286.0,2021-12,22.0
T77099,2022-04-12,C620,Smartphone,8.0,222.3335348603448,Paypal,Completed,0,Standard,1778.6682788827584,Medium,Tuesday,0.05,675.8939459754482,,Standard,Standard,Branch A,Warsaw,Poland,Anna,52.2297,21.0122,2022-04,24268.0,2020-03,25.0
T77102,2021-06-08,C1506,Headphones,1.0,540.8838356463486,Creditcard,Completed,0,High,540.8838356463486,Low,Tuesday,0.1,194.71818083268553,High,High,High,Branch E,Vienna,Austria,Stefan,48.2082,16.3738,2021-06,24258.0,2020-02,16.0
T77108,2024-10-01,C147,Headphones,630.0,802.5912247841532,Creditcard,Completed,0,High,505632.4716140165,High,Tuesday,0.2,161802.3909164853,High,High,High,Branch E,Vienna,Austria,Stefan,48.2082,16.3738,2024-10,24298.0,2021-01,45.0
T77111,2023-10-16,C1244,Coffee Machine,363.0,875.2460618864784,Creditcard,Completed,0,High,317714.3204647917,High,Monday,0.2,101668.58254873333,High,High,High,Branch B,Berlin,Germany,John,52.52,13.405,2023-10,24286.0,2020-04,42.0
T77113,2024-05-06,C3797,Smartphone,1.0,879.1869392322184,Paypal,Not specified,0,High,879.1869392322184,Medium,Monday,0.1,316.5072981235987,High,High,High,Branch A,Warsaw,Poland,Anna,52.2297,21.0122,2024-05,24293.0,2022-07,22.0
T77123,2024-12-28,C4232,Coffee Machine,615.0,523.122128544213,Cash,Completed,0,High,321720.109054691,High,Saturday,0.1,115819.23925968877,High,High,High,Branch B,Berlin,Germany,John,52.52,13.405,2024-12,24300.0,2020-09,51.0
T77130,2023-08-09,C4358,Laptop,9.0,214.31105056771327,Creditcard,Completed,0,Standard,1928.7994551094193,Medium,Wednesday,0.0,771.5197820437678,,Standard,Standard,Branch D,Prague,Czechia,Elena,50.0755,14.4378,2023-08,24284.0,2022-12,8.0
T77132,2023-09-25,C4964,Coffee Machine,552.0,342.86496253895405,Creditcard,Pending,0,Standard,189261.45932150263,High,Monday,0.15,64348.896169310894,,Standard,Standard,Branch B,Berlin,Germany,John,52.52,13.405,2023-09,24285.0,2021-08,25.0
T77133,2023-09-25,C1907,Laptop,924.0,526.0083393969253,Cash,Pending,0,High,486031.705602759,High,Monday,0.2,155530.1457928829,High,High,High,Branch D,Prague,Czechia,Elena,50.0755,14.4378,2023-09,24285.0,2020-10,35.0
T77138,2022-05-30,C2458,Coffee Machine,772.0,523.122128544213,Creditcard,Pending,0,High,403850.2832361324,High,Monday,0.1,145386.1019650077,High,High,High,Branch B,Berlin,Germany,John,52.52,13.405,2022-05,24269.0,2020-10,19.0
T77148,2021-03-11,C2200,Tablet,484.0,458.57876337966417,Paypal,Not specified,0,Standard,221952.12147575745,High,Thursday,0.0,88780.84859030298,,Standard,Standard,Branch C,Paris,France,Michael,48.8566,2.3522,2021-03,24255.0,2020-12,3.0
T77150,2024-04-22,C4368,Tablet,1.0,526.4327594609574,Paypal,Completed,0,High,526.4327594609574,Low,Monday,0.0,210.57310378438297,High,High,High,Branch C,Paris,France,Michael,48.8566,2.3522,2024-04,24292.0,2023-06,10.0
T77153,2022-11-29,C2352,Laptop,1.0,186.570778364557,Paypal,Not specified,0,Standard,186.570778364557,Low,Tuesday,0.0,74.6283113458228,,Standard,Standard,Branch D,Prague,Czechia,Elena,50.0755,14.4378,2022-11,24275.0,2022-11,0.0
T77154,2023-01-19,C3896,Laptop,1.0,188.78896414263207,Creditcard,Failed,0,Standard,188.78896414263207,Low,Thursday,0.0,75.51558565705282,,Standard,Standard,Branch D,Prague,Czechia,Elena,50.0755,14.4378,2023-01,24277.0,2021-07,18.0
T77159,2020-05-19,C242,Headphones,1.0,305.87833555036195,Paypal,Completed,0,Standard,305.87833555036195,Low,Tuesday,0.0,122.35133422014479,,Standard,Standard,Branch E,Vienna,Austria,Stefan,48.2082,16.3738,2020-05,24245.0,2020-03,2.0
T77166,2023-10-04,C1446,Headphones,1.0,606.64,Paypal,Pending,0,High,606.64,Low,Wednesday,0.0,242.656,High,High,High,Branch E,Vienna,Austria,Stefan,48.2082,16.3738,2023-10,24286.0,2021-02,32.0
T77167,2021-08-11,C1060,Coffee Machine,228.0,324.83844236745347,Creditcard,Pending,0,Standard,74063.1648597794,High,Wednesday,0.05,28144.002646716173,,Standard,Standard,Branch B,Berlin,Germany,John,52.52,13.405,2021-08,24260.0,2020-10,10.0
T77171,2020-09-05,C4388,Smartphone,5.0,525.395978574806,Paypal,Not specified,0,High,2626.97989287403,Medium,Saturday,0.15,893.1731635771703,High,High,High,Branch A,Warsaw,Poland,Anna,52.2297,21.0122,2020-09,24249.0,2020-04,5.0
T77175,2022-03-02,C4621,Laptop,3.0,341.7365990229542,Creditcard,Not specified,0,Standard,1025.2097970688626,Medium,Wednesday,0.1,369.07552694479057,,Standard,Standard,Branch D,Prague,Czechia,Elena,50.0755,14.4378,2022-03,24267.0,2020-09,18.0
T77179,2020-04-09,C1934,Laptop,186.0,526.0083393969253,Paypal,Pending,0,High,97837.5511278281,High,Thursday,0.05,37178.26942857468,High,High,High,Branch D,Prague,Czechia,Elena,50.0755,14.4378,2020-04,24244.0,2020-04,0.0
T77182,2022-03-27,C1326,Tablet,8.0,526.4327594609574,Cash,Completed,0,High,4211.462075687659,Medium,Sunday,0.05,1600.3555887613106,High,High,High,Branch C,Paris,France,Michael,48.8566,2.3522,2022-03,24267.0,2020-10,17.0
T77185,2023-08-19,C360,Laptop,298.0,567.68,Cash,Pending,0,High,169168.63999999998,High,Saturday,0.05,64284.083199999994,High,High,High,Branch D,Prague,Czechia,Elena,50.0755,14.4378,2023-08,24284.0,2020-04,40.0
T77189,2024-04-24,C3182,Tablet,269.0,222.73047975053493,Creditcard,Completed,0,Standard,59914.499052893894,High,Wednesday,0.0,23965.79962115756,,Standard,Standard,Branch C,Paris,France,Michael,48.8566,2.3522,2024-04,24292.0,2020-04,48.0
T77191,2023-01-01,C1754,Coffee Machine,220.0,508.96203940764593,Creditcard,Completed,0,High,111971.64866968211,High,Sunday,0.0,44788.65946787284,High,High,High,Branch B,Berlin,Germany,John,52.52,13.405,2023-01,24277.0,2022-04,9.0
T77192,2024-01-02,C041,Laptop,586.0,112.66734934127078,Creditcard,Failed,0,Standard,66023.06671398468,High,Tuesday,0.2,21127.3813484751,,Standard,Standard,Branch D,Prague,Czechia,Elena,50.0755,14.4378,2024-01,24289.0,2020-12,37.0
T77194,2023-01-15,C487,Tablet,752.0,450.67119938582186,Paypal,Failed,0,Standard,338904.74193813803,High,Sunday,0.05,128783.80193649244,,Standard,Standard,Branch C,Paris,France,Michael,48.8566,2.3522,2023-01,24277.0,2020-06,31.0
T77202,2021-09-15,C846,Smartphone,232.0,489.93,Creditcard,Failed,0,Standard,113663.76,High,Wednesday,0.05,43192.2288,,Standard,Standard,Branch A,Warsaw,Poland,Anna,52.2297,21.0122,2021-09,24261.0,2021-09,0.0
T77208,2023-04-28,C1324,Coffee Machine,1.0,992.659779462907,Creditcard,Pending,0,High,992.659779462907,Medium,Friday,0.05,377.21071619590464,High,High,High,Branch B,Berlin,Germany,John,52.52,13.405,2023-04,24280.0,2020-07,33.0
T77210,2022-01-27,C3560,Laptop,1.0,526.0083393969253,Cash,Completed,0,High,526.0083393969253,Low,Thursday,0.2,168.3226686070161,High,High,High,Branch D,Prague,Czechia,Elena,50.0755,14.4378,2022-01,24265.0,2020-04,21.0
T77211,2020-07-12,C1348,Coffee Machine,1.0,560.2474385952065,Paypal,Completed,0,High,560.2474385952065,Low,Sunday,0.1,201.68907789427436,High,High,High,Branch B,Berlin,Germany,John,52.52,13.405,2020-07,24247.0,2020-07,0.0
T77212,2023-12-31,C1151,Headphones,337.0,569.7440701340781,Paypal,Pending,0,High,192003.75163518434,High,Sunday,0.0,76801.50065407374,High,High,High,Branch E,Vienna,Austria,Stefan,48.2082,16.3738,2023-12,24288.0,2021-04,32.0
T77216,2020-09-23,C1290,Headphones,567.0,582.54,Creditcard,Failed,0,High,330300.18,High,Wednesday,0.0,132120.07200000001,High,High,High,Branch E,Vienna,Austria,Stefan,48.2082,16.3738,2020-09,24249.0,2020-06,3.0
T77218,2024-07-13,C103,Tablet,5.0,526.4327594609574,Creditcard,Not specified,0,High,2632.1637973047873,Medium,Saturday,0.0,1052.865518921915,High,High,High,Branch C,Paris,France,Michael,48.8566,2.3522,2024-07,24295.0,2020-05,50.0
T77219,2021-11-09,C3552,Smartphone,3.0,525.395978574806,Creditcard,Not specified,0,High,1576.187935724418,Medium,Tuesday,0.0,630.4751742897672,High,High,High,Branch A,Warsaw,Poland,Anna,52.2297,21.0122,2021-11,24263.0,2020-10,13.0
T77220,2022-08-27,C3311,Coffee Machine,1.0,523.122128544213,Creditcard,Not specified,0,High,523.122128544213,Low,Saturday,0.0,209.2488514176852,High,High,High,Branch B,Berlin,Germany,John,52.52,13.405,2022-08,24272.0,2021-01,19.0
T77224,2023-09-16,C3586,Laptop,1.0,162.54458524130496,Creditcard,Failed,0,Standard,162.54458524130496,Low,Saturday,0.05,61.76694239169589,,Standard,Standard,Branch D,Prague,Czechia,Elena,50.0755,14.4378,2023-09,24285.0,2020-01,44.0
T77226,2024-01-29,C4939,Laptop,6.0,385.196667692861,Paypal,Pending,0,Standard,2311.180006157166,Medium,Monday,0.05,878.2484023397233,,Standard,Standard,Branch D,Prague,Czechia,Elena,50.0755,14.4378,2024-01,24289.0,2020-01,48.0
T77228,2025-01-16,C2925,Tablet,2.0,752.8729351792956,Paypal,Failed,0,High,1505.7458703585912,Medium,Thursday,0.0,602.2983481434366,High,High,High,Branch C,Paris,France,Michael,48.8566,2.3522,2025-01,24301.0,2020-08,53.0
T77230,2023-05-25,C4172,Headphones,1.0,539.0529266566036,Paypal,Failed,0,High,539.0529266566036,Low,Thursday,0.2,172.4969365301132,High,High,High,Branch E,Vienna,Austria,Stefan,48.2082,16.3738,2023-05,24281.0,2020-12,29.0
T77232,2023-11-14,C4198,Coffee Machine,8.0,646.9456524575282,Creditcard,Pending,0,High,5175.565219660226,Medium,Tuesday,0.2,1656.1808702912724,High,High,High,Branch B,Berlin,Germany,John,52.52,13.405,2023-11,24287.0,2020-01,46.0
T77235,2022-04-10,C4125,Tablet,7.0,526.4327594609574,Paypal,Not specified,0,High,3685.0293162267017,Medium,Sunday,0.0,1474.0117264906808,High,High,High,Branch C,Paris,France,Michael,48.8566,2.3522,2022-04,24268.0,2020-12,16.0
T77243,2022-01-02,C2242,Smartphone,192.0,591.9257079597331,Paypal,Failed,0,High,113649.73592826875,High,Sunday,0.1,40913.90493417675,High,High,High,Branch A,Warsaw,Poland,Anna,52.2297,21.0122,2022-01,24265.0,2021-01,12.0
T77248,2024-06-03,C1265,Coffee Machine,1.0,237.65333516621217,Paypal,Completed,0,Standard,237.65333516621217,Low,Monday,0.0,95.06133406648487,,Standard,Standard,Branch B,Berlin,Germany,John,52.52,13.405,2024-06,24294.0,2020-05,49.0
T77250,2022-12-08,C3254,Coffee Machine,808.0,503.4819884548375,Creditcard,Failed,0,High,406813.4466715087,High,Thursday,0.0,162725.3786686035,High,High,High,Branch B,Berlin,Germany,John,52.52,13.405,2022-12,24276.0,2020-09,27.0
T77251,2023-11-24,C2372,Headphones,1.0,62.61135911523208,Creditcard,Completed,0,Standard,62.61135911523208,Low,Friday,0.0,25.044543646092833,,Standard,Standard,Branch E,Vienna,Austria,Stefan,48.2082,16.3738,2023-11,24287.0,2020-08,39.0
T77253,2021-07-08,C4247,Smartphone,541.0,277.1344077643937,Creditcard,Not specified,0,Standard,149929.714600537,High,Thursday,0.05,56973.29154820406,,Standard,Standard,Branch A,Warsaw,Poland,Anna,52.2297,21.0122,2021-07,24259.0,2020-09,10.0
T77256,2022-05-28,C763,Laptop,1.0,81.94386858768905,Paypal,Pending,0,Standard,81.94386858768905,Low,Saturday,0.15,27.860915319814282,,Standard,Standard,Branch D,Prague,Czechia,Elena,50.0755,14.4378,2022-05,24269.0,2020-06,23.0
T77257,2021-03-18,C2640,Laptop,3.0,783.3673348625464,Paypal,Completed,0,High,2350.1020045876394,Medium,Thursday,0.05,893.038761743303,High,High,High,Branch D,Prague,Czechia,Elena,50.0755,14.4378,2021-03,24255.0,2020-07,8.0
T77260,2020-04-08,C2151,Headphones,1.0,525.2337257881367,Creditcard,Completed,0,High,525.2337257881367,Low,Wednesday,0.15,178.57946676796647,High,High,High,Branch E,Vienna,Austria,Stefan,48.2082,16.3738,2020-04,24244.0,2020-01,3.0
T77269,2023-07-15,C2725,Coffee Machine,549.0,523.122128544213,Creditcard,Completed,0,High,287194.0485707729,High,Saturday,0.05,109133.73845689371,High,High,High,Branch B,Berlin,Germany,John,52.52,13.405,2023-07,24283.0,2022-07,12.0
T77272,2020-10-06,C706,Laptop,1.0,526.0083393969253,Creditcard,Not specified,0,High,526.0083393969253,Low,Tuesday,0.0,210.40333575877014,High,High,High,Branch D,Prague,Czechia,Elena,50.0755,14.4378,2020-10,24250.0,2020-10,0.0
T77276,2023-09-26,C1592,Laptop,1.0,245.59,Paypal,Failed,0,Standard,245.59,Low,Tuesday,0.15,83.5006,,Standard,Standard,Branch D,Prague,Czechia,Elena,50.0755,14.4378,2023-09,24285.0,2021-11,22.0
T77278,2024-06-06,C2391,Laptop,1.0,591.4674472060769,Creditcard,Completed,0,High,591.4674472060769,Low,Thursday,0.05,224.75762993830924,High,High,High,Branch D,Prague,Czechia,Elena,50.0755,14.4378,2024-06,24294.0,2020-05,49.0
T77279,2023-09-27,C2824,Laptop,1.0,671.5372939986496,Paypal,Failed,0,High,671.5372939986496,Low,Wednesday,0.0,268.61491759945983,High,High,High,Branch D,Prague,Czechia,Elena,50.0755,14.4378,2023-09,24285.0,2020-05,40.0
T77280,2021-01-20,C1766,Smartphone,312.0,525.395978574806,Paypal,Completed,0,High,163923.54531533946,High,Wednesday,0.0,65569.41812613579,High,High,High,Branch A,Warsaw,Poland,Anna,52.2297,21.0122,2021-01,24253.0,2020-03,10.0
T77282,2022-08-04,C961,Headphones,1.0,265.59401914613466,Cash,Completed,0,Standard,265.59401914613466,Low,Thursday,0.05,100.92572727553117,,Standard,Standard,Branch E,Vienna,Austria,Stefan,48.2082,16.3738,2022-08,24272.0,2020-01,31.0
T77288,2023-05-25,C3536,Headphones,8.0,525.2337257881367,Creditcard,Completed,0,High,4201.869806305093,Medium,Thursday,0.0,1680.7479225220375,High,High,High,Branch E,Vienna,Austria,Stefan,48.2082,16.3738,2023-05,24281.0,2020-11,30.0
T77290,2021-09-07,C1816,Coffee Machine,994.0,523.122128544213,Paypal,Completed,0,High,519983.3957729477,High,Tuesday,0.05,197593.69039372014,High,High,High,Branch B,Berlin,Germany,John,52.52,13.405,2021-09,24261.0,2020-10,11.0
T77291,2020-11-13,C4243,Laptop,10.0,107.26073876200236,Paypal,Pending,0,Standard,1072.6073876200237,Medium,Friday,0.0,429.0429550480095,,Standard,Standard,Branch D,Prague,Czechia,Elena,50.0755,14.4378,2020-11,24251.0,2020-05,6.0
T77296,2021-04-05,C3938,Laptop,1.0,526.0083393969253,Paypal,Completed,0,High,526.0083393969253,Low,Monday,0.0,210.40333575877014,High,High,High,Branch D,Prague,Czechia,Elena,50.0755,14.4378,2021-04,24256.0,2021-04,0.0
T77303,2022-09-22,C1126,Laptop,9.0,61.54285124510712,Creditcard,Completed,0,Standard,553.8856612059641,Low,Thursday,0.15,188.32112481002778,,Standard,Standard,Branch D,Prague,Czechia,Elena,50.0755,14.4378,2022-09,24273.0,2020-02,31.0
T77307,2020-11-10,C1012,Laptop,1.0,119.04829155583128,Cash,Completed,0,Standard,119.04829155583128,Low,Tuesday,0.0,47.61931662233252,,Standard,Standard,Branch D,Prague,Czechia,Elena,50.0755,14.4378,2020-11,24251.0,2020-08,3.0
T77308,2023-01-25,C2800,Laptop,4.0,230.2681188760789,Cash,Failed,0,Standard,921.0724755043155,Medium,Wednesday,0.05,350.0075406916399,,Standard,Standard,Branch D,Prague,Czechia,Elena,50.0755,14.4378,2023-01,24277.0,2023-01,0.0
T77312,2022-05-03,C1897,Smartphone,807.0,764.36,Paypal,Pending,0,High,616838.52,High,Tuesday,0.1,222061.86720000004,High,High,High,Branch A,Warsaw,Poland,Anna,52.2297,21.0122,2022-05,24269.0,2020-11,18.0
T77313,2023-02-17,C2834,Headphones,1.0,250.7560988782146,Paypal,Pending,0,Standard,250.7560988782146,Low,Friday,0.05,95.28731757372155,,Standard,Standard,Branch E,Vienna,Austria,Stefan,48.2082,16.3738,2023-02,24278.0,2020-05,33.0
T77320,2023-01-10,C1900,Coffee Machine,1.0,212.29785912780287,Cash,Failed,0,Standard,212.29785912780287,Low,Tuesday,0.0,84.91914365112115,,Standard,Standard,Branch B,Berlin,Germany,John,52.52,13.405,2023-01,24277.0,2020-08,29.0
T77324,2020-10-07,C3476,Laptop,9.0,549.4697039987436,Paypal,Not specified,0,High,4945.227335988693,Medium,Wednesday,0.1,1780.2818409559295,High,High,High,Branch D,Prague,Czechia,Elena,50.0755,14.4378,2020-10,24250.0,2020-10,0.0
T77325,2024-09-03,C2633,Smartphone,726.0,736.4328359078609,Creditcard,Completed,0,High,534650.238869107,High,Tuesday,0.0,213860.0955476428,High,High,High,Branch A,Warsaw,Poland,Anna,52.2297,21.0122,2024-09,24297.0,2022-06,27.0
T77326,2024-12-03,C3841,Coffee Machine,1.0,523.122128544213,Paypal,Pending,0,High,523.122128544213,Low,Tuesday,0.1,188.3239662759167,High,High,High,Branch B,Berlin,Germany,John,52.52,13.405,2024-12,24300.0,2021-09,39.0
T77327,2023-06-19,C2448,Smartphone,1.0,116.19454267906158,Paypal,Not specified,0,Standard,116.19454267906158,Low,Monday,0.0,46.477817071624635,,Standard,Standard,Branch A,Warsaw,Poland,Anna,52.2297,21.0122,2023-06,24282.0,2022-02,16.0
T77332,2021-03-14,C2158,Coffee Machine,8.0,134.00232898341048,Creditcard,Failed,0,Standard,1072.0186318672838,Medium,Sunday,0.0,428.80745274691355,,Standard,Standard,Branch B,Berlin,Germany,John,52.52,13.405,2021-03,24255.0,2020-06,9.0
T77333,2022-08-01,C3531,Tablet,861.0,268.3274289343773,Creditcard,Completed,0,Standard,231029.91631249883,High,Monday,0.05,87791.36819874955,,Standard,Standard,Branch C,Paris,France,Michael,48.8566,2.3522,2022-08,24272.0,2021-04,16.0
T77334,2020-03-14,C046,Laptop,587.0,803.4507599004924,Cash,Completed,0,High,471625.596061589,High,Saturday,0.0,188650.2384246356,High,High,High,Branch D,Prague,Czechia,Elena,50.0755,14.4378,2020-03,24243.0,2020-03,0.0
T77337,2021-12-04,C1257,Coffee Machine,1.0,324.76231813482207,Creditcard,Failed,0,Standard,324.76231813482207,Low,Saturday,0.0,129.90492725392883,,Standard,Standard,Branch B,Berlin,Germany,John,52.52,13.405,2021-12,24264.0,2021-12,0.0
T77338,2024-09-29,C872,Laptop,1.0,951.3813526789193,Creditcard,Completed,0,High,951.3813526789193,Medium,Sunday,0.05,361.5249140179893,High,High,High,Branch D,Prague,Czechia,Elena,50.0755,14.4378,2024-09,24297.0,2021-12,33.0
T77339,2025-01-14,C3633,Laptop,9.0,526.0083393969253,Creditcard,Not specified,0,High,4734.075054572328,Medium,Tuesday,0.05,1798.9485207374846,High,High,High,Branch D,Prague,Czechia,Elena,50.0755,14.4378,2025-01,24301.0,2020-05,56.0
T77342,2024-07-30,C1646,Coffee Machine,535.0,252.8259689191344,Creditcard,Completed,0,Standard,135261.8933717369,High,Tuesday,0.2,43283.80587895581,,Standard,Standard,Branch B,Berlin,Germany,John,52.52,13.405,2024-07,24295.0,2021-02,41.0
T77343,2024-11-11,C1407,Headphones,987.0,525.2337257881367,Cash,Pending,0,High,518405.6873528909,High,Monday,0.0,207362.2749411564,High,High,High,Branch E,Vienna,Austria,Stefan,48.2082,16.3738,2024-11,24299.0,2021-05,42.0
T77353,2024-07-15,C2634,Smartphone,8.0,770.54,Paypal,Completed,0,High,6164.32,Medium,Monday,0.0,2465.728,High,High,High,Branch A,Warsaw,Poland,Anna,52.2297,21.0122,2024-07,24295.0,2020-06,49.0
T77354,2022-04-23,C297,Headphones,2.0,73.87878893348466,Paypal,Failed,0,Standard,147.7575778669693,Low,Saturday,0.0,59.10303114678773,,Standard,Standard,Branch E,Vienna,Austria,Stefan,48.2082,16.3738,2022-04,24268.0,2021-11,5.0
T77357,2021-02-24,C1752,Laptop,1.0,290.76491835784884,Creditcard,Failed,0,Standard,290.76491835784884,Low,Wednesday,0.05,110.49066897598254,,Standard,Standard,Branch D,Prague,Czechia,Elena,50.0755,14.4378,2021-02,24254.0,2020-04,10.0
T77358,2024-05-21,C3714,Smartphone,1.0,891.7420473312357,Creditcard,Completed,0,High,891.7420473312357,Medium,Tuesday,0.15,303.1922960926201,High,High,High,Branch A,Warsaw,Poland,Anna,52.2297,21.0122,2024-05,24293.0,2022-08,21.0
T77370,2020-03-29,C4760,Tablet,1.0,346.3939071685207,Paypal,Not specified,0,Standard,346.3939071685207,Low,Sunday,0.05,131.62968472403787,,Standard,Standard,Branch C,Paris,France,Michael,48.8566,2.3522,2020-03,24243.0,2020-02,1.0
T77381,2022-02-01,C1074,Headphones,935.0,566.6554052761926,Paypal,Pending,0,High,529822.8039332401,High,Tuesday,0.0,211929.12157329606,High,High,High,Branch E,Vienna,Austria,Stefan,48.2082,16.3738,2022-02,24266.0,2021-03,11.0
T77383,2022-06-30,C3371,Smartphone,3.0,525.395978574806,Cash,Pending,0,High,1576.187935724418,Medium,Thursday,0.15,535.9038981463021,High,High,High,Branch A,Warsaw,Poland,Anna,52.2297,21.0122,2022-06,24270.0,2020-03,27.0
T77387,2024-07-09,C4262,Headphones,934.0,525.2337257881367,Creditcard,Completed,0,High,490568.29988611967,High,Tuesday,0.15,166793.22196128068,High,High,High,Branch E,Vienna,Austria,Stefan,48.2082,16.3738,2024-07,24295.0,2020-01,54.0
T77392,2024-03-01,C1282,Tablet,1.0,526.4327594609574,Creditcard,Pending,0,High,526.4327594609574,Low,Friday,0.0,210.57310378438297,High,High,High,Branch C,Paris,France,Michael,48.8566,2.3522,2024-03,24291.0,2020-10,41.0
T77396,2020-01-23,C4427,Smartphone,921.0,160.32864854903585,Creditcard,Pending,0,Standard,147662.68531366202,High,Thursday,0.15,50205.31300664509,,Standard,Standard,Branch A,Warsaw,Poland,Anna,52.2297,21.0122,2020-01,24241.0,2020-01,0.0
T77399,2021-08-02,C369,Smartphone,8.0,525.395978574806,Cash,Not specified,0,High,4203.167828598448,Medium,Monday,0.0,1681.2671314393792,High,High,High,Branch A,Warsaw,Poland,Anna,52.2297,21.0122,2021-08,24260.0,2020-06,14.0
T77404,2020-08-21,C466,Smartphone,4.0,205.0992288879321,Paypal,Completed,0,Standard,820.3969155517284,Medium,Friday,0.1,295.34288959862226,,Standard,Standard,Branch A,Warsaw,Poland,Anna,52.2297,21.0122,2020-08,24248.0,2020-05,3.0
T77406,2024-03-06,C2428,Tablet,4.0,399.00268394134616,Creditcard,Failed,0,Standard,1596.0107357653847,Medium,Wednesday,0.05,606.4840795908461,,Standard,Standard,Branch C,Paris,France,Michael,48.8566,2.3522,2024-03,24291.0,2021-09,30.0
T77407,2022-05-25,C4957,Smartphone,5.0,525.395978574806,Paypal,Completed,0,High,2626.97989287403,Medium,Wednesday,0.2,840.6335657196896,High,High,High,Branch A,Warsaw,Poland,Anna,52.2297,21.0122,2022-05,24269.0,2020-12,17.0
T77412,2021-03-11,C4874,Laptop,10.0,607.4792249950699,Creditcard,Not specified,0,High,6074.7922499506985,Medium,Thursday,0.0,2429.9168999802796,High,High,High,Branch D,Prague,Czechia,Elena,50.0755,14.4378,2021-03,24255.0,2021-03,0.0
